accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue,is_interaction_of_interest
MIMAT0000065,hsa-let-7d-5p,NCBP3,,-0.06665087118174527,0.26981625672692305,0.7810480574596186,0
MIMAT0000065,hsa-let-7d-5p,ADCY9,MIRT032153,-0.15954654807902602,0.06995849265562401,0.47668341346232784,0
MIMAT0000065,hsa-let-7d-5p,CLCN5,,0.1285813224465991,0.8823692982382553,1.0,0
MIMAT0000065,hsa-let-7d-5p,LEPROTL1,,-0.11270686010060506,0.1493162080562747,0.631534915975103,0
MIMAT0000065,hsa-let-7d-5p,STYX,,-0.09213020339724429,0.1980210003122918,0.7004774922456661,0
MIMAT0000065,hsa-let-7d-5p,PIK3IP1,,-0.1160785886126704,0.14215818624243703,0.6197067311959858,0
MIMAT0000065,hsa-let-7d-5p,LRIG3,MIRT547573,-0.0244404753225924,0.41110559442546835,0.8932710306065396,0
MIMAT0000065,hsa-let-7d-5p,ZNF879,,0.0321863381205803,0.6163653513146626,1.0,0
MIMAT0000065,hsa-let-7d-5p,TMPPE,,-0.05119559670481883,0.31884785154379536,0.8255184101929322,0
MIMAT0000065,hsa-let-7d-5p,TMEM233,,-0.13787635780418456,0.10141743843933061,0.5477370990095048,0
MIMAT0000065,hsa-let-7d-5p,ATXN1L,,-0.04529051541882335,0.3385054079107094,0.8412368186813953,0
MIMAT0000065,hsa-let-7d-5p,RAMAC,,0.22493985565356855,0.9819001698019082,1.0,0
MIMAT0000065,hsa-let-7d-5p,SLC25A18,,-0.1892824108899637,0.03955417528842461,0.37597811445085294,0
MIMAT0000065,hsa-let-7d-5p,KCTD10,,-0.0500109353357148,0.3227537746696906,0.8292218016335804,0
MIMAT0000065,hsa-let-7d-5p,KATNAL1,MIRT032145,0.032733104906320615,0.6182846565771766,1.0,0
MIMAT0000065,hsa-let-7d-5p,DDI2,,-0.06362542830064882,0.2791163499766677,0.7905097038368818,0
MIMAT0000065,hsa-let-7d-5p,LZIC,,-0.013559816286359988,0.45039876902971515,0.9194003828929167,0
MIMAT0000065,hsa-let-7d-5p,FAXC,,0.04955529634759786,0.6757387875279031,1.0,0
MIMAT0000065,hsa-let-7d-5p,PARD6B,,0.03063716556098272,0.61091221392617,0.9975148708906374,0
MIMAT0000065,hsa-let-7d-5p,ZC3H10,,-0.11589633301742361,0.14253917250304873,0.62051339671968,0
MIMAT0000065,hsa-let-7d-5p,LINGO1,,-0.018389589560399502,0.4328747105543146,0.9083551128401334,0
MIMAT0000065,hsa-let-7d-5p,CGNL1,,-0.04776919151417947,0.33019750694180244,0.8345960930308857,0
MIMAT0000065,hsa-let-7d-5p,PDGFB,MIRT761010,-0.04381424509732448,0.34349075331018863,0.8437494888883754,0
MIMAT0000065,hsa-let-7d-5p,FGF5,,-0.029006751966203614,0.39485014401499474,0.8834860623404798,0
MIMAT0000065,hsa-let-7d-5p,PURB,,-0.06049063206240431,0.2889111674457613,0.7990181279440108,0
MIMAT0000065,hsa-let-7d-5p,MVB12B,,-0.00975067434570241,0.46428867469873203,0.9270216896568374,0
MIMAT0000065,hsa-let-7d-5p,TSPYL5,,0.11401910038638184,0.8534972158536318,1.0,0
MIMAT0000065,hsa-let-7d-5p,RCSD1,,0.04465262083545964,0.6593437783790403,1.0,0
MIMAT0000065,hsa-let-7d-5p,VPS26B,,-0.2998651308595173,0.002388150797732084,0.1136621736321759,0
MIMAT0000065,hsa-let-7d-5p,XKR4,,0.009876647370920632,0.5361714588443734,0.9651657997333857,0
MIMAT0000065,hsa-let-7d-5p,SLC26A9,,0.08398337828971347,0.7803519600571526,1.0,0
MIMAT0000065,hsa-let-7d-5p,EGLN2,,-0.1645585769483123,0.06386638604923595,0.46030927569676755,0
MIMAT0000065,hsa-let-7d-5p,BSND,,0.07456543388681197,0.7537686011786537,1.0,0
MIMAT0000065,hsa-let-7d-5p,ZC3HAV1L,MIRT463418,0.058285339359918344,0.7041045117219141,1.0,0
MIMAT0000065,hsa-let-7d-5p,ADAMTS14,,-0.10847853029087991,0.15862116995411465,0.6441528894652861,0
MIMAT0000065,hsa-let-7d-5p,KLHL6,,-0.17257782313917036,0.05497313332635471,0.4309194451471243,0
MIMAT0000065,hsa-let-7d-5p,TSPAN18,,-0.037745133775606905,0.3642600661708969,0.8598308456670006,0
MIMAT0000065,hsa-let-7d-5p,SNAP23,,-0.2570350659765255,0.008123598080720983,0.19143698304819814,0
MIMAT0000065,hsa-let-7d-5p,GRIN3A,,-0.17616906106228772,0.0513163686767888,0.41951476060376836,0
MIMAT0000065,hsa-let-7d-5p,ZNF689,,-0.1774440475322592,0.0500648376038566,0.415674839839401,0
MIMAT0000065,hsa-let-7d-5p,SPINDOC,,0.049263687395203024,0.6747725383800063,1.0,0
MIMAT0000065,hsa-let-7d-5p,MSI2,MIRT547372,-0.012940147262520959,0.45265475798465005,0.920444286279127,0
