accession_id,is_expressed,64efe402-841b-49bc-a370-02a24880dd19,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,03589e93-5465-4e5b-91aa-be97a386e097,84d88e83-f246-45c8-a27c-5f146cb5a4b4,308d2039-4905-49de-861a-c70f97669068,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,f041b9ca-ace6-4425-a928-1ffbf2737243,29cea98e-c370-473d-af6d-393e87c1bd31,7c3c4540-a63e-4737-a23d-a9c999c53f39,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,d4a3af62-0505-49f6-9f34-168bec5cb0d0,485f5497-8ed6-4c98-a733-710988850a13,c5b7ba42-889d-4b7a-a810-298ae179e9c2,5ec7ec6c-20c8-48af-964c-54125c9313c2,c42db931-0c5e-42bc-9590-2edbe16d7e56,6c67482e-8a8a-4a5c-b8be-d573afb35d54,f3533714-4d93-4e83-9f58-3c9dda0effba,27c8aced-b610-4c85-b7ed-3b111b55ef79,8c9b3702-7326-45fc-8457-168dd4921afb,ea6c109d-9823-4fa7-987d-78f2ed377312,3b8748ee-d541-4219-ba20-437311ae376a,5074a94f-c14e-441f-b006-cd8895a550e5,3f0c486c-70c8-4537-a4cc-1ea2e302706d,5e01bf11-33c4-4d86-a97e-54ef83a86a04,3e75bf39-6c1e-460b-956e-3e999daa919c,1c73346e-7c14-4b9e-b43d-4478181e0a4a,4be7af1f-00a3-400a-9584-04756550a692,86723871-7176-4e6c-b9b2-dcf4acf99075,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,82bf32b4-0410-4426-9591-33210d995b98,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,cd746011-8fd7-473d-84e7-f39ec60b6717,12c76136-cc83-42c0-886b-4b4ea167a0d7,268512d6-01f2-4afa-bfbc-55698afe6a1f,7734be37-d611-4651-83e4-7a9e78daf8a2,38a63af6-4f43-4eea-aff2-a42b4118482a,803da4bd-a731-423b-b689-9c876dec117f,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,acad335c-080a-442e-84d8-235fa3116bc6,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,42a6d971-d671-4860-835f-15d184d416b0,bf370830-8f1c-4ca5-a838-aba83f5a964f,3a587350-9c2f-43ea-a607-1eec5356f34b,80a3007d-3d24-48c8-bdb4-38605dcd408f,8790fe0b-8d3a-4f2c-8201-1231da243697,f52a43ab-8cf4-4611-a13a-195778748214,c786cbe6-bedd-4ff1-9c19-8026aaabc738,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,85fb34fe-c751-4806-87a9-419e9ed39dfc,15a6e18f-00b4-4369-8588-294605e0e952,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,cea36b7b-8225-4b98-8371-66ee50eb0641,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852
MIMAT0018934,0,0.0,0.0,0.0,0.762488,0.555443,0.0,0.0,0.0,1.119348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850881,0.0,0.0,0.0,0.31178,0.462149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337046,0.0,0.0,0.544137,0.0,0.0,0.993621,0.0,0.0,0.0,0.247061,0.0,0.292113,0.0,0.352226,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312499,0.0,0.945214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347271,0.0,0.0,0.0,0.0
MIMAT0018937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50889,0.0,0.0,0.0,0.355217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462149,0.0,0.0,0.0,0.0,0.39033,0.0,0.0,0.0,0.0,0.337046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018950,0,0.0,0.465242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307216,0.292113,0.0,0.0,0.0,0.0,0.0,0.248718,0.0,0.0
MIMAT0018960,0,0.0,0.930484,0.0,0.0,0.0,0.282412,0.0,1.138418,0.0,0.345893,0.0,0.312499,0.0,0.0,0.0,0.791818,0.0,0.5178,0.45794,0.0,0.850881,0.0,0.0,0.0,0.31178,0.0,0.0,0.309905,0.0,0.0,0.39033,0.0,0.480411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287625,0.0,0.0,0.0,0.0,0.0,0.0,0.347271,0.0,0.0,0.0,0.0
MIMAT0018961,0,0.0,1.395726,0.431388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355217,0.312499,0.0,0.0,0.0,0.791819,0.0,0.5178,0.0,0.472148,0.0,0.553037,0.0,0.0,0.0,0.0,0.0,0.619809,0.0,0.0,0.0,0.0,0.480411,0.0,0.0,0.0,0.429038,0.351587,0.0,0.459206,0.70602,0.0,0.0,0.0,0.0,0.247061,0.0,0.292113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018962,0,0.541832,0.0,0.0,0.0,1.110886,0.847236,1.01778,0.0,0.559674,0.691786,0.355217,0.312499,0.693406,0.472607,0.863993,0.791818,0.444101,0.5178,0.22897,0.0,0.0,0.0,0.0,0.0,0.62356,0.0,0.369268,2.169334,0.0,0.504086,1.17099,0.597857,0.0,0.860454,0.0,0.674091,0.0,0.351587,0.0,0.459206,0.70602,1.490433,0.790772,0.316131,0.0,0.247061,0.921648,0.292113,0.293147,0.704452,1.1340089999999998,0.347271,1.200042,0.0,0.686683,0.72964
MIMAT0018965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544137,0.0,0.0,0.496811,0.0,0.0,0.0,0.0,0.0,0.292113,0.0,0.0,0.0,0.0,0.0,0.0,1.373366,0.0
MIMAT0018968,0,0.0,0.465242,0.431388,0.0,0.0,0.564824,0.0,1.138418,0.0,0.0,0.710434,0.312499,0.693406,0.0,0.431996,0.0,0.0,0.2589,0.22897,0.0,0.0,0.0,0.256209,0.385534,0.31178,0.0,0.0,0.929714,0.0,0.0,0.39033,1.793571,0.0,0.430227,0.0,0.0,0.429038,0.0,0.0,0.0,0.0,0.0,1.186159,0.0,1.150499,0.0,0.307216,0.292113,0.293147,0.0,1.1340089999999998,0.0,0.0,0.248718,0.0,0.0
MIMAT0018969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347271,0.0,0.0,0.0,0.0
MIMAT0018972,0,0.0,0.0,0.0,0.0,0.0,0.282412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22897,0.0,0.0,0.553037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252043,0.39033,0.0,0.0,0.0,0.0,0.337046,0.0,0.0,0.0,0.459206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559674,0.0,0.0,0.0,0.0,0.472607,0.0,0.395909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385534,0.0,0.462149,0.0,0.0,0.0,0.0,0.0,0.0,0.480411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292113,0.0,0.352226,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018976,0,0.0,0.0,0.0,0.0,0.555443,0.0,2.54445,0.0,0.0,0.0,0.355217,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.0,0.472148,0.850881,0.0,0.256209,0.385534,0.0,0.0,0.0,0.0,1.074677,0.0,0.0,0.0,0.480411,0.0,0.0,0.0,0.0,0.351587,0.0,0.0,0.0,0.0,0.395386,0.0,0.0,0.0,0.614432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72964
MIMAT0018983,0,0.0,0.0,0.431388,0.381244,0.555443,0.282412,2.03556,1.138418,0.0,0.691786,0.0,0.937497,0.0,0.472607,0.863993,0.791818,0.444101,0.0,1.14485,0.472148,0.850881,0.0,0.0,0.385534,0.93534,0.0,0.738536,0.61981,0.0,0.504086,0.0,0.597857,0.480411,0.860454,0.310305,0.674092,0.0,0.0,2.176548,0.918412,0.70602,0.993622,0.0,0.632262,0.0,0.494122,0.614432,0.0,0.0,0.0,0.0,0.0,1.200042,0.0,0.686683,0.36482
MIMAT0018989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018996,0,0.0,0.0,0.0,0.0,0.555443,0.282412,0.0,0.0,0.0,0.0,0.0,0.312499,0.0,0.0,0.0,0.0,0.0,0.2589,0.0,0.0,0.0,0.553037,0.0,0.0,0.0,0.0,0.0,0.309905,0.537339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586293,0.352226,0.378003,0.0,0.0,0.248718,0.0,0.0
MIMAT0018997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597857,0.0,0.0,0.0,0.337046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347271,0.0,0.0,0.0,0.0
MIMAT0019000,0,0.0,0.0,0.0,0.0,0.555443,0.0,0.0,2.276836,0.559674,0.0,0.0,0.312499,0.0,0.945214,0.431996,0.0,0.444101,0.0,0.45794,0.0,2.552642,0.0,0.256209,0.0,0.0,0.462149,0.0,0.61981,0.0,0.252043,0.39033,0.597857,0.0,0.0,0.0,0.337046,0.429038,0.0,0.544137,0.0,0.0,0.496811,0.790772,0.0,0.0,0.0,0.614432,0.0,0.293147,0.352226,0.378003,1.389084,0.0,0.497435,2.060049,0.0
MIMAT0019001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693406,0.0,0.0,0.0,0.0,0.0,0.22897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019018,0,0.0,0.465242,0.0,0.381244,0.0,0.0,0.50889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472148,0.0,0.553037,0.256209,0.0,0.31178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310305,0.0,0.0,0.0,0.0,0.0,0.70602,0.0,0.0,0.0,0.0,0.247061,0.0,0.292113,0.0,0.0,0.0,0.0,0.600021,0.0,0.0,0.0
MIMAT0019021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.22897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019026,0,0.541832,0.930484,0.0,0.0,0.555443,1.976884,0.50889,1.138418,1.119348,2.075357,2.131302,0.0,0.0,0.472607,3.023973,3.167272,3.552808,1.8123,0.91588,0.944296,4.254404,1.106074,0.7686270000000001,0.385534,0.62356,0.462149,3.69268,1.859429,0.537339,0.0,0.39033,0.597857,1.921643,0.0,1.861829,0.337046,0.0,0.351587,0.544137,0.459206,0.0,0.0,0.0,0.316131,2.013373,0.247061,2.457727,1.752679,1.758881,0.0,0.756006,1.389084,0.0,1.24359,0.0,0.36482
MIMAT0019029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347271,0.0,0.0,0.0,0.0
MIMAT0019034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691786,0.0,0.0,0.0,0.0,0.0,0.791819,0.0,0.0,0.0,0.0,0.0,0.553037,0.512418,0.0,0.0,0.0,0.369268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088274,0.0,0.0,0.0,0.790772,0.0,0.0,0.0,0.307216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.373366,0.0
MIMAT0019038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686683,0.0
MIMAT0019044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686683,0.0
MIMAT0019047,0,0.0,0.0,0.0,0.381244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019048,0,0.0,0.0,0.0,0.381244,0.0,0.0,0.50889,0.0,0.559674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019052,0,0.541832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395909,0.888202,0.0,0.0,0.0,0.0,0.553037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287625,0.0,0.0,0.292113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019057,0,0.0,0.930484,0.431388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369268,0.0,0.0,0.0,0.0,0.597857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247061,0.0,0.292113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019058,0,0.541832,0.0,0.0,1.143731,0.555443,0.282412,2.03556,0.0,0.0,0.345893,0.355217,0.312499,0.693406,0.945214,1.295988,0.395909,1.332303,1.294501,0.22897,2.36074,0.850881,0.553037,0.256209,2.313202,3.429582,0.924298,1.477072,0.309905,2.149356,1.008173,0.39033,0.597857,0.0,0.430227,0.310305,1.348184,0.429038,0.703174,0.0,0.918412,1.41204,0.993622,0.790772,1.580656,0.287625,0.247061,0.307216,1.168452,0.8794409999999999,2.113356,1.512011,0.0,2.400084,1.243588,0.0,0.72964
MIMAT0019059,1,0.541832,0.0,0.0,0.0,0.0,0.847236,0.0,0.0,0.0,0.0,1.065651,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.22897,0.0,1.701761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.487175,0.0,0.0
MIMAT0019060,0,0.0,0.0,0.431388,0.0,0.0,0.282412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.22897,0.0,0.0,0.0,0.256209,0.0,0.0,0.462149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337046,0.429038,0.351587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287625,0.247061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686683,0.36482
MIMAT0019062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619809,0.0,0.252043,0.0,0.0,0.480411,1.290682,0.0,0.0,0.0,0.0,0.0,0.459206,0.0,0.0,0.0,0.316131,0.287625,0.0,0.0,0.292113,0.0,0.0,0.0,0.0,0.0,0.497436,0.686683,0.0
