miRNA_region_id,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6,acad335c-080a-442e-84d8-235fa3116bc6,3b8748ee-d541-4219-ba20-437311ae376a,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,cd746011-8fd7-473d-84e7-f39ec60b6717,7c3c4540-a63e-4737-a23d-a9c999c53f39,12c76136-cc83-42c0-886b-4b4ea167a0d7,308d2039-4905-49de-861a-c70f97669068,ea6c109d-9823-4fa7-987d-78f2ed377312,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,5e01bf11-33c4-4d86-a97e-54ef83a86a04,15a6e18f-00b4-4369-8588-294605e0e952,80a3007d-3d24-48c8-bdb4-38605dcd408f,f52a43ab-8cf4-4611-a13a-195778748214,3e75bf39-6c1e-460b-956e-3e999daa919c,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,5074a94f-c14e-441f-b006-cd8895a550e5,c786cbe6-bedd-4ff1-9c19-8026aaabc738,1c73346e-7c14-4b9e-b43d-4478181e0a4a,29cea98e-c370-473d-af6d-393e87c1bd31,27c8aced-b610-4c85-b7ed-3b111b55ef79,03589e93-5465-4e5b-91aa-be97a386e097,c42db931-0c5e-42bc-9590-2edbe16d7e56,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,cea36b7b-8225-4b98-8371-66ee50eb0641,7734be37-d611-4651-83e4-7a9e78daf8a2,8790fe0b-8d3a-4f2c-8201-1231da243697,3a587350-9c2f-43ea-a607-1eec5356f34b,485f5497-8ed6-4c98-a733-710988850a13,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852,4be7af1f-00a3-400a-9584-04756550a692,268512d6-01f2-4afa-bfbc-55698afe6a1f,bf370830-8f1c-4ca5-a838-aba83f5a964f,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,42a6d971-d671-4860-835f-15d184d416b0,3f0c486c-70c8-4537-a4cc-1ea2e302706d,64efe402-841b-49bc-a370-02a24880dd19,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,38a63af6-4f43-4eea-aff2-a42b4118482a,f041b9ca-ace6-4425-a928-1ffbf2737243,f3533714-4d93-4e83-9f58-3c9dda0effba,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,8c9b3702-7326-45fc-8457-168dd4921afb,85fb34fe-c751-4806-87a9-419e9ed39dfc,c5b7ba42-889d-4b7a-a810-298ae179e9c2,6c67482e-8a8a-4a5c-b8be-d573afb35d54,803da4bd-a731-423b-b689-9c876dec117f,5ec7ec6c-20c8-48af-964c-54125c9313c2,d4a3af62-0505-49f6-9f34-168bec5cb0d0,86723871-7176-4e6c-b9b2-dcf4acf99075,84d88e83-f246-45c8-a27c-5f146cb5a4b4,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,82bf32b4-0410-4426-9591-33210d995b98,non_zero_samples,%_non_zero_samples
MIMAT0003389,327.0,771.0,441.0,93.0,134.0,375.0,221.0,140.0,47.0,232.0,835.0,715.0,283.0,434.0,1106.0,1601.0,361.0,155.0,1818.0,288.0,804.0,531.0,63.0,482.0,219.0,1405.0,490.0,220.0,2259.0,1138.0,1074.0,486.0,404.0,458.0,532.0,203.0,1679.0,438.0,1597.0,477.0,477.0,239.0,73.0,556.0,861.0,1200.0,237.0,196.0,2340.0,1459.0,241.0,2468.0,2722.0,102.0,2885.0,686.0,56,100.0
MIMAT0003393,606.0,252.0,83.0,1029.0,1915.0,358.0,49.0,222.0,1100.0,636.0,672.0,306.0,387.0,463.0,582.0,229.0,183.0,253.0,113.0,305.0,926.0,185.0,65.0,218.0,529.0,201.0,202.0,353.0,342.0,1466.0,1697.0,2246.0,281.0,466.0,795.0,1633.0,320.0,169.0,530.0,380.0,1344.0,1017.0,1228.0,305.0,469.0,291.0,189.0,93.0,922.0,167.0,275.0,701.0,794.0,374.0,300.0,652.0,56,100.0
MIMAT0003879,29.0,21.0,45.0,19.0,66.0,28.0,19.0,17.0,26.0,21.0,70.0,39.0,29.0,53.0,52.0,59.0,21.0,26.0,44.0,15.0,36.0,34.0,13.0,54.0,28.0,92.0,37.0,11.0,129.0,50.0,119.0,75.0,60.0,35.0,36.0,34.0,144.0,12.0,41.0,25.0,20.0,12.0,11.0,50.0,32.0,61.0,29.0,20.0,121.0,49.0,18.0,80.0,180.0,22.0,227.0,75.0,56,100.0
MIMAT0003880,1.0,3.0,6.0,1.0,3.0,1.0,1.0,,2.0,2.0,3.0,3.0,2.0,5.0,4.0,5.0,1.0,2.0,7.0,1.0,2.0,4.0,1.0,3.0,,1.0,1.0,6.0,2.0,4.0,5.0,6.0,2.0,4.0,,2.0,1.0,2.0,8.0,2.0,4.0,3.0,2.0,4.0,3.0,8.0,4.0,5.0,5.0,1.0,,8.0,3.0,4.0,7.0,,51,91.07142857142857
MIMAT0003884,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,3.0,1.0,1.0,,1.0,1.0,2.0,,3.0,,1.0,1.0,,1.0,,,,1.0,1.0,3.0,1.0,,1.0,,1.0,,,1.0,,1.0,2.0,,3.0,31,55.35714285714286
MIMAT0003885,23.0,6.0,,9.0,18.0,1.0,5.0,2.0,17.0,15.0,13.0,18.0,5.0,6.0,14.0,10.0,8.0,10.0,5.0,2.0,6.0,4.0,4.0,13.0,2.0,9.0,2.0,17.0,19.0,17.0,17.0,22.0,8.0,9.0,4.0,20.0,6.0,4.0,4.0,4.0,7.0,13.0,11.0,15.0,6.0,7.0,7.0,6.0,8.0,3.0,5.0,3.0,33.0,29.0,9.0,16.0,55,98.21428571428571
MIMAT0003886,21.0,28.0,30.0,23.0,28.0,24.0,15.0,16.0,44.0,31.0,48.0,24.0,43.0,76.0,34.0,42.0,19.0,47.0,46.0,20.0,58.0,21.0,12.0,48.0,21.0,29.0,23.0,25.0,46.0,34.0,46.0,50.0,36.0,41.0,26.0,26.0,19.0,15.0,26.0,18.0,47.0,39.0,32.0,54.0,56.0,60.0,72.0,15.0,32.0,34.0,37.0,38.0,58.0,39.0,61.0,53.0,56,100.0
MIMAT0003887,1.0,2.0,1.0,,4.0,3.0,2.0,2.0,5.0,2.0,3.0,1.0,4.0,12.0,5.0,5.0,,2.0,2.0,,4.0,4.0,,7.0,2.0,4.0,2.0,2.0,2.0,4.0,6.0,3.0,,3.0,1.0,6.0,1.0,2.0,2.0,3.0,5.0,2.0,,5.0,3.0,6.0,5.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,5.0,50,89.28571428571429
MIMAT0003888,19.0,2.0,16.0,8.0,12.0,16.0,4.0,5.0,28.0,6.0,13.0,7.0,36.0,10.0,14.0,10.0,8.0,26.0,18.0,8.0,28.0,6.0,4.0,16.0,5.0,4.0,,21.0,11.0,11.0,21.0,30.0,10.0,11.0,10.0,19.0,11.0,8.0,7.0,14.0,3.0,24.0,15.0,35.0,15.0,41.0,13.0,9.0,10.0,10.0,11.0,8.0,36.0,12.0,25.0,18.0,55,98.21428571428571
MIMAT0003948,1.0,,1.0,,,,,,,,,1.0,1.0,2.0,,3.0,,,,,2.0,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,3.0,,,2.0,,,,1.0,1.0,,,,,,1.0,,2.0,3.0,,,6.0,20,35.714285714285715
MIMAT0004481,99.0,42.0,15.0,30.0,77.0,38.0,29.0,34.0,63.0,72.0,52.0,125.0,81.0,81.0,81.0,78.0,61.0,75.0,92.0,43.0,56.0,69.0,21.0,89.0,36.0,65.0,39.0,94.0,113.0,138.0,146.0,86.0,111.0,124.0,50.0,63.0,63.0,40.0,77.0,47.0,58.0,113.0,39.0,55.0,81.0,179.0,149.0,22.0,60.0,63.0,46.0,67.0,143.0,28.0,102.0,90.0,56,100.0
MIMAT0004482,263.0,54.0,105.0,98.0,144.0,252.0,83.0,69.0,286.0,140.0,298.0,208.0,317.0,191.0,197.0,158.0,87.0,466.0,144.0,88.0,283.0,124.0,66.0,288.0,120.0,85.0,44.0,157.0,141.0,226.0,207.0,351.0,198.0,161.0,219.0,254.0,114.0,116.0,103.0,177.0,163.0,320.0,111.0,103.0,169.0,629.0,140.0,114.0,97.0,57.0,137.0,124.0,574.0,79.0,144.0,191.0,56,100.0
MIMAT0004484,1200.0,480.0,1170.0,371.0,1233.0,645.0,366.0,378.0,1323.0,650.0,685.0,748.0,1104.0,759.0,940.0,872.0,717.0,1363.0,1274.0,450.0,642.0,522.0,404.0,919.0,669.0,702.0,200.0,388.0,724.0,667.0,916.0,1132.0,978.0,676.0,558.0,765.0,805.0,777.0,630.0,386.0,742.0,1237.0,1051.0,901.0,596.0,1250.0,1138.0,667.0,668.0,535.0,507.0,495.0,1205.0,569.0,1333.0,1001.0,56,100.0
MIMAT0004485,75.0,23.0,8.0,39.0,39.0,49.0,23.0,15.0,81.0,47.0,60.0,49.0,60.0,79.0,43.0,56.0,36.0,105.0,43.0,26.0,60.0,36.0,18.0,110.0,29.0,35.0,11.0,19.0,60.0,72.0,129.0,102.0,62.0,32.0,86.0,77.0,57.0,38.0,28.0,44.0,53.0,75.0,27.0,22.0,41.0,84.0,98.0,38.0,31.0,24.0,44.0,54.0,136.0,30.0,68.0,88.0,56,100.0
MIMAT0004486,7.0,,1.0,5.0,6.0,3.0,4.0,2.0,8.0,6.0,6.0,3.0,5.0,2.0,8.0,3.0,8.0,8.0,3.0,4.0,5.0,8.0,3.0,7.0,4.0,5.0,3.0,2.0,9.0,15.0,12.0,9.0,6.0,4.0,4.0,6.0,3.0,3.0,7.0,2.0,6.0,7.0,1.0,4.0,6.0,14.0,8.0,2.0,3.0,2.0,3.0,2.0,12.0,3.0,11.0,2.0,55,98.21428571428571
MIMAT0004489,1.0,7.0,7.0,,2.0,1.0,2.0,1.0,2.0,8.0,4.0,,3.0,2.0,7.0,7.0,4.0,12.0,5.0,4.0,4.0,2.0,2.0,9.0,2.0,4.0,,15.0,3.0,3.0,5.0,6.0,6.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,5.0,2.0,9.0,5.0,3.0,6.0,,4.0,6.0,4.0,,6.0,9.0,9.0,11.0,51,91.07142857142857
MIMAT0004491,7.0,6.0,20.0,4.0,12.0,1.0,10.0,6.0,2.0,9.0,11.0,15.0,12.0,16.0,23.0,6.0,4.0,13.0,19.0,8.0,11.0,17.0,1.0,35.0,6.0,18.0,12.0,9.0,21.0,5.0,5.0,2.0,12.0,16.0,6.0,3.0,17.0,7.0,4.0,7.0,12.0,2.0,2.0,16.0,14.0,34.0,24.0,9.0,24.0,13.0,9.0,15.0,7.0,5.0,21.0,20.0,56,100.0
MIMAT0004493,41.0,7.0,5.0,13.0,16.0,19.0,5.0,9.0,11.0,27.0,19.0,60.0,25.0,37.0,52.0,12.0,11.0,26.0,15.0,12.0,17.0,18.0,,33.0,12.0,14.0,6.0,11.0,32.0,40.0,42.0,30.0,26.0,28.0,21.0,16.0,20.0,11.0,11.0,34.0,16.0,21.0,19.0,10.0,21.0,93.0,34.0,6.0,15.0,12.0,13.0,30.0,55.0,19.0,29.0,27.0,55,98.21428571428571
MIMAT0004494,775.0,2968.0,1945.0,552.0,623.0,167.0,591.0,2919.0,403.0,410.0,2906.0,490.0,761.0,983.0,1844.0,4574.0,1567.0,430.0,2383.0,364.0,2806.0,909.0,934.0,1491.0,704.0,2445.0,763.0,3251.0,3129.0,1843.0,3150.0,856.0,2161.0,449.0,503.0,871.0,1385.0,561.0,2438.0,423.0,827.0,400.0,259.0,3577.0,1374.0,1801.0,2536.0,427.0,3337.0,2653.0,2566.0,788.0,4579.0,408.0,2524.0,4995.0,56,100.0
MIMAT0004495,109.0,22.0,6.0,47.0,191.0,23.0,10.0,9.0,168.0,72.0,38.0,21.0,30.0,58.0,27.0,69.0,55.0,106.0,21.0,32.0,31.0,31.0,15.0,57.0,46.0,31.0,17.0,32.0,53.0,115.0,154.0,128.0,109.0,27.0,65.0,110.0,57.0,61.0,33.0,17.0,30.0,181.0,143.0,35.0,28.0,21.0,24.0,19.0,25.0,46.0,86.0,24.0,85.0,50.0,58.0,82.0,56,100.0
MIMAT0004496,13.0,19.0,6.0,4.0,23.0,2.0,2.0,14.0,43.0,8.0,17.0,2.0,5.0,4.0,7.0,28.0,8.0,47.0,5.0,1.0,19.0,8.0,19.0,43.0,6.0,11.0,,4.0,10.0,17.0,44.0,15.0,62.0,2.0,6.0,28.0,20.0,11.0,2.0,,4.0,24.0,18.0,4.0,4.0,18.0,6.0,4.0,3.0,7.0,21.0,1.0,25.0,11.0,7.0,93.0,54,96.42857142857143
MIMAT0004497,116.0,19.0,26.0,57.0,77.0,26.0,13.0,26.0,185.0,127.0,49.0,84.0,84.0,158.0,42.0,89.0,51.0,103.0,29.0,28.0,48.0,56.0,26.0,125.0,42.0,39.0,37.0,39.0,120.0,198.0,390.0,124.0,110.0,58.0,83.0,118.0,29.0,52.0,41.0,38.0,51.0,145.0,62.0,41.0,58.0,74.0,47.0,15.0,42.0,46.0,76.0,31.0,112.0,69.0,72.0,158.0,56,100.0
MIMAT0004498,1.0,,,,,,,,3.0,,,,,1.0,,1.0,,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,2.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,17,30.357142857142854
MIMAT0004499,15.0,13.0,2.0,2.0,15.0,8.0,2.0,21.0,12.0,3.0,28.0,17.0,29.0,25.0,66.0,8.0,1.0,17.0,64.0,22.0,21.0,6.0,2.0,5.0,8.0,35.0,1.0,1.0,4.0,22.0,13.0,19.0,1.0,33.0,8.0,10.0,18.0,1.0,17.0,13.0,36.0,11.0,9.0,12.0,9.0,80.0,44.0,4.0,30.0,1.0,1.0,18.0,52.0,,46.0,2.0,55,98.21428571428571
MIMAT0004500,120.0,29.0,29.0,74.0,107.0,87.0,24.0,16.0,118.0,165.0,67.0,157.0,200.0,188.0,128.0,77.0,24.0,174.0,125.0,47.0,71.0,87.0,29.0,180.0,26.0,63.0,2.0,58.0,100.0,145.0,205.0,126.0,119.0,96.0,74.0,133.0,40.0,49.0,20.0,88.0,44.0,129.0,33.0,80.0,79.0,286.0,125.0,74.0,41.0,27.0,69.0,66.0,280.0,53.0,172.0,185.0,56,100.0
MIMAT0004501,75.0,71.0,43.0,17.0,38.0,29.0,51.0,147.0,72.0,29.0,209.0,7.0,18.0,17.0,82.0,206.0,117.0,80.0,32.0,12.0,209.0,66.0,76.0,364.0,94.0,92.0,33.0,15.0,128.0,335.0,302.0,37.0,187.0,8.0,155.0,183.0,127.0,43.0,41.0,43.0,62.0,39.0,49.0,31.0,104.0,91.0,35.0,9.0,61.0,38.0,217.0,13.0,203.0,41.0,53.0,441.0,56,100.0
MIMAT0004502,12667.0,14079.0,12104.0,7669.0,10240.0,14131.0,13791.0,15433.0,9614.0,12195.0,26858.0,14363.0,18825.0,23737.0,21125.0,22393.0,25149.0,15018.0,17770.0,12654.0,20321.0,15374.0,8525.0,28868.0,16406.0,13890.0,7534.0,6251.0,27129.0,22062.0,13542.0,19252.0,20116.0,16814.0,16419.0,14274.0,14518.0,14706.0,23991.0,7163.0,19259.0,11160.0,9403.0,16447.0,24874.0,25363.0,22638.0,13273.0,18225.0,16827.0,14347.0,19978.0,19163.0,18347.0,25562.0,27169.0,56,100.0
MIMAT0004503,10.0,7.0,19.0,8.0,12.0,1.0,7.0,11.0,7.0,14.0,11.0,18.0,29.0,15.0,26.0,7.0,5.0,11.0,21.0,8.0,8.0,9.0,3.0,27.0,3.0,8.0,11.0,13.0,25.0,15.0,8.0,12.0,14.0,33.0,5.0,12.0,7.0,3.0,4.0,12.0,6.0,13.0,2.0,15.0,16.0,24.0,24.0,9.0,9.0,11.0,12.0,11.0,14.0,14.0,36.0,13.0,56,100.0
MIMAT0004504,3.0,4.0,2.0,7.0,,9.0,1.0,1.0,2.0,,7.0,19.0,23.0,15.0,9.0,12.0,1.0,5.0,14.0,4.0,8.0,2.0,3.0,9.0,3.0,7.0,5.0,,30.0,7.0,9.0,7.0,8.0,9.0,7.0,8.0,2.0,2.0,7.0,5.0,4.0,,,13.0,15.0,49.0,12.0,6.0,12.0,10.0,3.0,6.0,31.0,1.0,13.0,8.0,51,91.07142857142857
MIMAT0004505,2.0,,,,,,,,,1.0,,2.0,4.0,1.0,,2.0,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,,3.0,,1.0,1.0,,,2.0,,1.0,,,,,,2.0,,3.0,1.0,5.0,,,1.0,,1.0,2.0,2.0,,1.0,1.0,28,50.0
MIMAT0004506,6.0,1.0,,1.0,2.0,2.0,4.0,,4.0,6.0,2.0,10.0,8.0,3.0,2.0,2.0,2.0,10.0,3.0,1.0,3.0,,3.0,4.0,,2.0,,2.0,3.0,7.0,10.0,9.0,,13.0,1.0,5.0,1.0,1.0,,1.0,1.0,1.0,,1.0,5.0,13.0,1.0,2.0,5.0,3.0,,2.0,9.0,3.0,2.0,,46,82.14285714285714
MIMAT0004507,10.0,2.0,1.0,1.0,,14.0,,2.0,1.0,3.0,6.0,4.0,8.0,3.0,29.0,4.0,4.0,6.0,2.0,1.0,13.0,6.0,1.0,25.0,6.0,17.0,,2.0,15.0,17.0,5.0,5.0,4.0,3.0,3.0,5.0,12.0,8.0,4.0,6.0,14.0,1.0,4.0,12.0,4.0,39.0,12.0,2.0,13.0,4.0,6.0,7.0,15.0,4.0,7.0,5.0,53,94.64285714285714
MIMAT0004509,22.0,7.0,4.0,17.0,42.0,19.0,4.0,5.0,53.0,23.0,23.0,21.0,24.0,23.0,18.0,16.0,8.0,33.0,21.0,6.0,7.0,11.0,7.0,26.0,13.0,11.0,5.0,27.0,27.0,18.0,31.0,48.0,20.0,8.0,12.0,30.0,22.0,15.0,6.0,19.0,11.0,31.0,27.0,18.0,10.0,33.0,7.0,13.0,15.0,9.0,12.0,14.0,64.0,24.0,29.0,41.0,56,100.0
MIMAT0004511,26.0,7.0,13.0,11.0,11.0,21.0,20.0,16.0,28.0,12.0,42.0,27.0,16.0,34.0,29.0,26.0,16.0,20.0,32.0,10.0,19.0,27.0,7.0,72.0,23.0,9.0,7.0,6.0,48.0,20.0,29.0,42.0,30.0,27.0,17.0,26.0,9.0,10.0,8.0,21.0,24.0,21.0,6.0,18.0,11.0,70.0,35.0,10.0,30.0,17.0,14.0,24.0,50.0,16.0,36.0,30.0,56,100.0
MIMAT0004513,34.0,14.0,10.0,16.0,22.0,18.0,31.0,17.0,16.0,94.0,23.0,102.0,67.0,73.0,61.0,42.0,16.0,41.0,71.0,17.0,14.0,33.0,5.0,100.0,15.0,21.0,12.0,7.0,45.0,47.0,48.0,14.0,28.0,87.0,14.0,31.0,18.0,20.0,19.0,9.0,25.0,50.0,10.0,15.0,24.0,107.0,68.0,16.0,33.0,25.0,22.0,31.0,59.0,23.0,39.0,51.0,56,100.0
MIMAT0004514,15.0,2.0,10.0,1.0,8.0,6.0,8.0,7.0,25.0,13.0,13.0,9.0,27.0,14.0,16.0,14.0,12.0,30.0,14.0,3.0,6.0,8.0,4.0,20.0,11.0,4.0,3.0,11.0,3.0,6.0,6.0,11.0,12.0,7.0,6.0,8.0,8.0,6.0,4.0,9.0,7.0,12.0,6.0,15.0,15.0,16.0,16.0,22.0,7.0,6.0,15.0,6.0,25.0,9.0,17.0,15.0,56,100.0
MIMAT0004515,169.0,38.0,79.0,84.0,153.0,69.0,89.0,44.0,354.0,148.0,120.0,110.0,162.0,157.0,78.0,173.0,147.0,291.0,92.0,61.0,189.0,93.0,57.0,244.0,103.0,47.0,34.0,100.0,101.0,195.0,204.0,272.0,270.0,72.0,113.0,183.0,66.0,192.0,55.0,54.0,106.0,333.0,159.0,65.0,74.0,119.0,148.0,126.0,52.0,63.0,145.0,68.0,151.0,152.0,99.0,214.0,56,100.0
MIMAT0004518,32.0,4.0,2.0,20.0,72.0,8.0,6.0,4.0,25.0,47.0,9.0,26.0,7.0,9.0,26.0,12.0,7.0,12.0,10.0,6.0,6.0,10.0,,10.0,8.0,7.0,11.0,19.0,9.0,35.0,55.0,43.0,15.0,15.0,7.0,51.0,7.0,3.0,5.0,8.0,7.0,84.0,60.0,7.0,18.0,34.0,8.0,7.0,4.0,4.0,8.0,9.0,45.0,34.0,13.0,53.0,55,98.21428571428571
MIMAT0004543,3.0,1.0,,2.0,7.0,3.0,2.0,3.0,3.0,5.0,1.0,7.0,1.0,12.0,2.0,,1.0,1.0,2.0,4.0,,3.0,1.0,3.0,1.0,2.0,1.0,2.0,6.0,8.0,3.0,4.0,2.0,2.0,2.0,7.0,,2.0,,3.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,3.0,34.0,5.0,2.0,2.0,51,91.07142857142857
MIMAT0004549,55.0,93.0,63.0,28.0,32.0,53.0,71.0,67.0,28.0,38.0,165.0,87.0,111.0,90.0,157.0,84.0,43.0,63.0,102.0,68.0,235.0,103.0,21.0,170.0,80.0,94.0,36.0,71.0,82.0,122.0,45.0,41.0,56.0,88.0,59.0,56.0,101.0,33.0,153.0,44.0,86.0,41.0,18.0,116.0,129.0,245.0,168.0,19.0,115.0,72.0,49.0,138.0,90.0,17.0,155.0,49.0,56,100.0
MIMAT0004550,179.0,206.0,239.0,77.0,101.0,196.0,189.0,160.0,121.0,137.0,397.0,200.0,232.0,350.0,354.0,389.0,396.0,286.0,251.0,170.0,427.0,249.0,105.0,433.0,201.0,235.0,204.0,89.0,358.0,313.0,191.0,260.0,266.0,254.0,247.0,210.0,229.0,252.0,297.0,165.0,278.0,268.0,128.0,108.0,418.0,402.0,444.0,182.0,298.0,217.0,254.0,280.0,461.0,213.0,288.0,346.0,56,100.0
MIMAT0004551,18.0,13.0,6.0,9.0,10.0,7.0,12.0,10.0,5.0,12.0,14.0,15.0,12.0,28.0,20.0,20.0,10.0,12.0,21.0,9.0,11.0,8.0,5.0,19.0,6.0,10.0,8.0,8.0,22.0,26.0,10.0,11.0,13.0,7.0,4.0,3.0,5.0,6.0,16.0,7.0,15.0,14.0,1.0,7.0,26.0,39.0,46.0,5.0,11.0,12.0,13.0,15.0,40.0,9.0,37.0,20.0,56,100.0
MIMAT0004552,191.0,38.0,120.0,142.0,247.0,123.0,106.0,141.0,270.0,342.0,326.0,70.0,160.0,181.0,134.0,166.0,148.0,414.0,74.0,133.0,247.0,83.0,71.0,124.0,215.0,117.0,138.0,13.0,96.0,281.0,341.0,371.0,251.0,83.0,245.0,275.0,120.0,159.0,138.0,86.0,156.0,460.0,387.0,83.0,195.0,164.0,67.0,74.0,92.0,93.0,163.0,120.0,110.0,130.0,106.0,217.0,56,100.0
MIMAT0004553,89.0,14.0,8.0,15.0,21.0,49.0,21.0,5.0,33.0,90.0,87.0,80.0,72.0,70.0,35.0,32.0,37.0,93.0,20.0,17.0,91.0,42.0,5.0,50.0,15.0,23.0,2.0,123.0,49.0,127.0,82.0,78.0,29.0,33.0,44.0,64.0,28.0,30.0,34.0,49.0,25.0,65.0,10.0,42.0,72.0,140.0,57.0,24.0,32.0,20.0,36.0,29.0,121.0,13.0,24.0,27.0,56,100.0
MIMAT0004554,2.0,,2.0,,,,1.0,,3.0,2.0,1.0,,1.0,,,,,18.0,,,1.0,,,1.0,,,,,,3.0,1.0,7.0,2.0,,2.0,1.0,2.0,1.0,,,,16.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,2.0,,25,44.642857142857146
MIMAT0004555,7.0,5.0,5.0,6.0,6.0,5.0,3.0,3.0,9.0,5.0,12.0,10.0,9.0,9.0,10.0,10.0,6.0,6.0,1.0,1.0,8.0,6.0,,14.0,6.0,3.0,1.0,20.0,8.0,5.0,10.0,13.0,4.0,2.0,3.0,8.0,4.0,4.0,6.0,3.0,5.0,11.0,2.0,2.0,4.0,4.0,12.0,2.0,4.0,5.0,4.0,10.0,14.0,4.0,6.0,11.0,55,98.21428571428571
MIMAT0004556,74.0,49.0,65.0,77.0,71.0,84.0,64.0,101.0,82.0,96.0,259.0,65.0,115.0,156.0,86.0,187.0,140.0,139.0,80.0,70.0,158.0,101.0,27.0,226.0,98.0,77.0,98.0,16.0,173.0,175.0,154.0,112.0,149.0,86.0,143.0,132.0,113.0,120.0,108.0,77.0,117.0,136.0,56.0,89.0,184.0,108.0,98.0,58.0,122.0,99.0,97.0,124.0,113.0,91.0,158.0,220.0,56,100.0
MIMAT0004557,1.0,1.0,2.0,2.0,,,,,2.0,1.0,,2.0,2.0,,,,,,1.0,,2.0,2.0,,5.0,,2.0,,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,,4.0,,,,2.0,,3.0,,2.0,4.0,32,57.14285714285714
MIMAT0004558,1058.0,1383.0,1366.0,748.0,1077.0,1753.0,1256.0,1239.0,995.0,1034.0,2405.0,1739.0,1767.0,2395.0,2429.0,2221.0,1445.0,1514.0,2568.0,1241.0,2518.0,1758.0,422.0,1984.0,1542.0,2282.0,1091.0,582.0,2134.0,2382.0,1716.0,2046.0,1640.0,2137.0,1208.0,1249.0,2928.0,1866.0,1899.0,1307.0,2479.0,1673.0,1201.0,2111.0,2427.0,4706.0,3579.0,1100.0,1611.0,1579.0,1434.0,3131.0,2224.0,1566.0,2690.0,1848.0,56,100.0
MIMAT0004559,36.0,68.0,101.0,21.0,16.0,27.0,34.0,42.0,27.0,8.0,85.0,77.0,66.0,113.0,70.0,80.0,47.0,28.0,103.0,60.0,111.0,50.0,26.0,71.0,36.0,71.0,41.0,81.0,101.0,54.0,46.0,59.0,49.0,66.0,43.0,26.0,91.0,28.0,48.0,34.0,57.0,24.0,23.0,113.0,102.0,118.0,108.0,40.0,66.0,64.0,53.0,98.0,101.0,41.0,156.0,65.0,56,100.0
MIMAT0004560,1.0,2.0,,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,2.0,1.0,,,,3.0,,,,,,2.0,,,,1.0,3.0,,1.0,1.0,1.0,,2.0,,1.0,,19,33.92857142857143
MIMAT0004563,9152.0,7347.0,11166.0,4333.0,8546.0,4988.0,5901.0,8821.0,9079.0,12420.0,17125.0,12438.0,17369.0,16872.0,20674.0,12893.0,5787.0,10624.0,22679.0,8039.0,8907.0,10359.0,3106.0,15766.0,6267.0,9295.0,6030.0,6281.0,15188.0,12269.0,17145.0,8986.0,11498.0,15552.0,4847.0,7341.0,10179.0,5779.0,11487.0,6265.0,10578.0,11400.0,5190.0,12142.0,12218.0,21972.0,13397.0,7170.0,12953.0,8468.0,6106.0,14738.0,20613.0,5383.0,26635.0,17966.0,56,100.0
MIMAT0004564,77.0,16.0,18.0,53.0,47.0,33.0,29.0,13.0,84.0,117.0,58.0,93.0,87.0,99.0,56.0,76.0,44.0,78.0,74.0,27.0,36.0,52.0,18.0,116.0,23.0,36.0,14.0,44.0,85.0,58.0,211.0,39.0,85.0,82.0,38.0,61.0,33.0,25.0,40.0,23.0,51.0,68.0,23.0,49.0,61.0,134.0,64.0,27.0,42.0,31.0,36.0,52.0,123.0,37.0,93.0,104.0,56,100.0
MIMAT0004565,1.0,3.0,2.0,1.0,1.0,8.0,,5.0,5.0,4.0,2.0,3.0,6.0,8.0,,5.0,,3.0,1.0,3.0,1.0,2.0,,4.0,3.0,3.0,1.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,7.0,,5.0,2.0,3.0,,,2.0,3.0,9.0,2.0,1.0,5.0,,,2.0,15.0,,5.0,5.0,46,82.14285714285714
MIMAT0004566,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
