miRNA_region_id,ff79f645-81f1-4a3b-ae72-adc169f30143,aafbf8fb-290d-408e-b104-241b7d492895,91b36078-362b-4909-ac90-1b2d1ea4a545,646eb67c-2e86-4f89-867f-78c31eff5fe0,a44df6fa-36a7-4500-90fd-d62baf48ef52,d0982681-8799-412d-a868-81078e4a6560,eaf6af76-2b28-4128-9371-a3d928d72370,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,3d4b6861-2763-451d-ae0a-6a5adfc591ec,3be37b85-90eb-4f47-909a-8be730172d92,e351b00e-5462-4be5-a57c-162a9b7b996e,86b5eaae-717c-4806-be60-7ffcab935908,f4987886-cc3e-4423-84ae-84911abcd473,86e3408b-76a3-4834-b85e-4d2a07677304,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,8f6d8863-21b1-4469-b233-21bb7c9b954c,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,265fa10b-9393-4c95-99a0-df47069deaac,415d3af2-fc41-43d5-b185-6a09946b9e84,54fb48bb-ab47-4870-beb0-5713d15d8b58,41cd380c-ab97-451e-80b7-3d9653a1e909,02fc7dd7-7e17-4930-8424-52173c33b29b,585f73db-7dc1-49d8-a601-f8d33b318a95,0895e2a3-5571-4ee2-b715-a424d0c9fec4,8334ded1-3815-4766-8861-6fa8313fab6b,0f7a5400-3b1d-42d3-b47a-2979084bf616,81ec1c9c-36c0-48e8-929a-8273d1d3febe,d68e848a-5464-4471-88bd-3faf7e088d91,52fed7ff-b663-4fc1-a294-57776659175a,7e975ee3-173d-4315-aacf-c201122d9868,6dc4e6bf-a8f6-4280-af19-5ed501969f01,a4fc56a4-2493-451a-9b30-5aa38258bcce,85236a1e-2adb-459b-b868-b9486d9a285e,e896f815-d8df-42cc-bdf6-04deb50f6c1a,f424bcaa-7212-4abc-8110-cff56b85c85a,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,e83d4619-5e2b-4da7-8c05-93611ea76c85,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,d7438c8a-6e39-4139-92e7-2aa05bae5d40,be8e6554-07ae-4ec2-8be0-8598556467c9,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,8ecef704-ed0f-4700-a34e-46a174033332,aef6b437-1da5-4f69-970b-977cdc9cd5c5,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,ddde9a13-c70c-464c-8066-65a88ab92dc7,0f40e7fd-789f-49f7-a797-76bbe3c84f47,a576843f-a9f7-47cf-a52f-7f01066fa160,37fb952c-2a89-4903-98b9-6f6d36743218,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,ed76d786-d744-4067-b288-5fe2dc06a310,557f6cb1-95e3-4c8c-b253-538a415b0d07,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,a00a04b4-8de5-4f18-9dc2-531e21aa5167,dc300e50-f729-4d0e-8a33-606e95d91c95,3abbb570-87ad-44c5-b66d-141f63b0ca8b,f3a7612e-35c3-43be-8f96-795874f8225c,non_zero_samples,%_non_zero_samples
MIMAT0004810,229.0,155.0,230.0,351.0,174.0,288.0,180.0,164.0,260.0,491.0,484.0,434.0,369.0,433.0,224.0,233.0,389.0,548.0,209.0,638.0,52.0,64.0,337.0,1369.0,123.0,287.0,133.0,510.0,269.0,361.0,149.0,374.0,157.0,819.0,222.0,1278.0,346.0,513.0,207.0,102.0,351.0,105.0,124.0,443.0,162.0,173.0,2699.0,169.0,399.0,317.0,301.0,131.0,192.0,272.0,391.0,34.0,56,100.0
MIMAT0004813,1.0,,2.0,1.0,,22.0,1.0,,1.0,5.0,,3.0,,6.0,,4.0,3.0,3.0,,5.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,6.0,8.0,3.0,1.0,1.0,2.0,3.0,,2.0,2.0,,,2.0,8.0,,3.0,2.0,5.0,2.0,,6.0,2.0,,38,67.85714285714286
MIMAT0004814,26.0,19.0,11.0,23.0,45.0,321.0,29.0,4.0,34.0,33.0,82.0,39.0,23.0,19.0,12.0,47.0,51.0,46.0,11.0,93.0,3.0,11.0,6.0,59.0,13.0,17.0,49.0,13.0,93.0,30.0,1.0,18.0,3.0,82.0,52.0,36.0,35.0,64.0,41.0,44.0,13.0,40.0,46.0,16.0,25.0,39.0,72.0,27.0,18.0,136.0,37.0,15.0,5.0,52.0,36.0,9.0,56,100.0
MIMAT0004819,1.0,13.0,4.0,1.0,6.0,26.0,4.0,1.0,6.0,12.0,12.0,10.0,4.0,14.0,1.0,6.0,10.0,12.0,4.0,23.0,8.0,7.0,4.0,11.0,1.0,13.0,5.0,7.0,7.0,5.0,2.0,1.0,2.0,53.0,8.0,10.0,6.0,11.0,8.0,2.0,4.0,6.0,4.0,6.0,1.0,3.0,40.0,5.0,13.0,7.0,10.0,1.0,7.0,13.0,2.0,3.0,56,100.0
MIMAT0004902,5.0,,,3.0,1.0,4.0,1.0,8.0,8.0,,1.0,1.0,1.0,7.0,132.0,,2.0,3.0,3.0,2.0,2.0,1.0,9.0,2.0,2.0,,1.0,6.0,9.0,2.0,,1.0,,11.0,,7.0,1.0,3.0,,17.0,2.0,2.0,4.0,,,3.0,10.0,,1.0,,,1.0,15.0,1.0,6.0,1.0,42,75.0
MIMAT0004909,56.0,21.0,131.0,18.0,59.0,22.0,25.0,6.0,29.0,68.0,70.0,62.0,87.0,45.0,7.0,94.0,43.0,36.0,2.0,107.0,13.0,8.0,13.0,29.0,8.0,61.0,64.0,70.0,140.0,31.0,25.0,9.0,89.0,40.0,56.0,121.0,85.0,150.0,13.0,38.0,11.0,10.0,11.0,31.0,56.0,18.0,164.0,16.0,31.0,58.0,137.0,12.0,10.0,61.0,25.0,4.0,56,100.0
MIMAT0004911,35.0,93.0,53.0,11.0,38.0,213.0,76.0,19.0,52.0,80.0,88.0,116.0,58.0,86.0,25.0,73.0,62.0,37.0,64.0,138.0,23.0,75.0,50.0,97.0,20.0,64.0,20.0,73.0,93.0,31.0,21.0,55.0,79.0,97.0,193.0,57.0,33.0,76.0,16.0,23.0,96.0,21.0,85.0,56.0,18.0,37.0,221.0,16.0,64.0,19.0,101.0,12.0,39.0,13.0,47.0,15.0,56,100.0
MIMAT0004921,36.0,12.0,6.0,16.0,20.0,306.0,6.0,12.0,14.0,22.0,32.0,54.0,20.0,52.0,6.0,31.0,20.0,38.0,15.0,97.0,6.0,15.0,20.0,34.0,7.0,26.0,39.0,10.0,26.0,14.0,1.0,26.0,2.0,61.0,21.0,35.0,37.0,41.0,17.0,25.0,11.0,10.0,36.0,12.0,3.0,9.0,177.0,32.0,30.0,56.0,36.0,8.0,10.0,54.0,13.0,3.0,56,100.0
MIMAT0004926,73.0,81.0,79.0,33.0,111.0,108.0,35.0,65.0,63.0,239.0,136.0,145.0,58.0,318.0,269.0,83.0,101.0,115.0,59.0,258.0,16.0,75.0,179.0,91.0,49.0,54.0,73.0,46.0,104.0,90.0,33.0,89.0,26.0,76.0,261.0,107.0,133.0,104.0,115.0,173.0,49.0,33.0,72.0,9.0,105.0,138.0,68.0,68.0,135.0,47.0,365.0,40.0,35.0,111.0,208.0,38.0,56,100.0
MIMAT0004927,138.0,252.0,68.0,46.0,163.0,268.0,132.0,87.0,168.0,213.0,300.0,268.0,131.0,731.0,159.0,188.0,148.0,219.0,145.0,592.0,47.0,139.0,201.0,363.0,112.0,175.0,194.0,132.0,218.0,113.0,59.0,285.0,26.0,315.0,195.0,194.0,163.0,552.0,112.0,155.0,58.0,65.0,203.0,40.0,219.0,121.0,844.0,161.0,283.0,55.0,478.0,140.0,59.0,205.0,187.0,50.0,56,100.0
MIMAT0004929,2.0,14.0,32.0,5.0,4.0,17.0,38.0,1.0,4.0,51.0,11.0,73.0,32.0,3.0,11.0,2.0,28.0,21.0,49.0,163.0,4.0,5.0,18.0,45.0,,468.0,1.0,68.0,9.0,46.0,72.0,66.0,8.0,21.0,122.0,4.0,70.0,6.0,36.0,4.0,82.0,17.0,15.0,1.0,43.0,2.0,12.0,5.0,38.0,9.0,21.0,5.0,73.0,8.0,5.0,9.0,55,98.21428571428571
MIMAT0004945,38.0,82.0,14.0,24.0,32.0,65.0,21.0,10.0,70.0,8.0,107.0,26.0,21.0,38.0,18.0,57.0,65.0,112.0,42.0,75.0,9.0,17.0,43.0,117.0,20.0,64.0,24.0,36.0,74.0,67.0,10.0,50.0,21.0,50.0,53.0,89.0,42.0,63.0,36.0,15.0,48.0,20.0,41.0,41.0,28.0,16.0,107.0,11.0,73.0,51.0,77.0,6.0,37.0,25.0,19.0,11.0,56,100.0
MIMAT0004946,28.0,56.0,24.0,48.0,39.0,85.0,17.0,17.0,71.0,9.0,226.0,34.0,19.0,72.0,11.0,83.0,59.0,89.0,46.0,74.0,7.0,14.0,21.0,122.0,22.0,38.0,17.0,41.0,134.0,64.0,5.0,46.0,9.0,35.0,52.0,61.0,47.0,109.0,35.0,7.0,100.0,21.0,26.0,44.0,40.0,22.0,84.0,12.0,76.0,74.0,36.0,8.0,37.0,40.0,16.0,14.0,56,100.0
MIMAT0004949,5.0,4.0,12.0,,2.0,11.0,,,11.0,2.0,2.0,6.0,1.0,3.0,5.0,1.0,10.0,2.0,9.0,4.0,,1.0,9.0,3.0,1.0,25.0,2.0,1.0,6.0,14.0,,20.0,2.0,3.0,7.0,8.0,21.0,3.0,6.0,,11.0,,3.0,4.0,2.0,2.0,14.0,1.0,3.0,5.0,3.0,,2.0,,4.0,,46,82.14285714285714
MIMAT0004951,4.0,7.0,,3.0,7.0,18.0,3.0,3.0,9.0,20.0,26.0,12.0,5.0,16.0,6.0,7.0,56.0,10.0,67.0,30.0,2.0,6.0,21.0,7.0,5.0,29.0,4.0,6.0,54.0,11.0,7.0,8.0,8.0,8.0,5.0,65.0,14.0,11.0,5.0,20.0,23.0,18.0,8.0,11.0,7.0,7.0,12.0,13.0,30.0,25.0,12.0,,5.0,6.0,19.0,2.0,54,96.42857142857143
MIMAT0004954,2.0,1.0,,,3.0,85.0,1.0,,,1.0,1.0,,2.0,1.0,4.0,,1.0,2.0,,8.0,,,,,1.0,1.0,1.0,1.0,3.0,,,3.0,,,2.0,4.0,2.0,,,,,,2.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,2.0,,2.0,,,33,58.92857142857143
MIMAT0004955,199.0,66.0,330.0,129.0,104.0,102.0,27.0,85.0,55.0,239.0,155.0,167.0,94.0,222.0,153.0,85.0,132.0,252.0,75.0,229.0,22.0,75.0,157.0,117.0,77.0,173.0,139.0,48.0,202.0,168.0,84.0,63.0,219.0,117.0,171.0,315.0,113.0,192.0,82.0,245.0,147.0,119.0,70.0,60.0,63.0,206.0,342.0,87.0,262.0,96.0,316.0,83.0,82.0,259.0,103.0,50.0,56,100.0
