id,label,type
ARHGEF17,ARHGEF17,Messenger RNA
RYK,RYK,Messenger RNA
STYX,STYX,Messenger RNA
GNAQ,GNAQ,Messenger RNA
PTPA,PTPA,Messenger RNA
PPIL6,PPIL6,Messenger RNA
SETD9,SETD9,Messenger RNA
XPO5,XPO5,Messenger RNA
TNS1,TNS1,Messenger RNA
TMEM25,TMEM25,Messenger RNA
RAB8A,RAB8A,Messenger RNA
ATE1,ATE1,Messenger RNA
PGM2L1,PGM2L1,Messenger RNA
FBXW7,FBXW7,Messenger RNA
GMEB1,GMEB1,Messenger RNA
GLG1,GLG1,Messenger RNA
NSD3,NSD3,Messenger RNA
NUP50,NUP50,Messenger RNA
SETD1B,SETD1B,Messenger RNA
SEC23IP,SEC23IP,Messenger RNA
SHROOM2,SHROOM2,Messenger RNA
HECTD4,HECTD4,Messenger RNA
RAB9A,RAB9A,Messenger RNA
GRHL1,GRHL1,Messenger RNA
SEL1L3,SEL1L3,Messenger RNA
LRPAP1,LRPAP1,Messenger RNA
TIMM50,TIMM50,Messenger RNA
DNAJC5,DNAJC5,Messenger RNA
TMTC3,TMTC3,Messenger RNA
CSDE1,CSDE1,Messenger RNA
STRN3,STRN3,Messenger RNA
OCLN,OCLN,Messenger RNA
UNC5D,UNC5D,Messenger RNA
CDK5R1,CDK5R1,Messenger RNA
NXT2,NXT2,Messenger RNA
MAP3K9,MAP3K9,Messenger RNA
N4BP3,N4BP3,Messenger RNA
C9orf64,C9orf64,Messenger RNA
FAM199X,FAM199X,Messenger RNA
WDFY2,WDFY2,Messenger RNA
KLF7,KLF7,Messenger RNA
POLR1A,POLR1A,Messenger RNA
BAG5,BAG5,Messenger RNA
H2AZ2,H2AZ2,Messenger RNA
ST13,ST13,Messenger RNA
FOXL1,FOXL1,Messenger RNA
USP8,USP8,Messenger RNA
FBXO48,FBXO48,Messenger RNA
RBAK,RBAK,Messenger RNA
GOSR1,GOSR1,Messenger RNA
VGLL4,VGLL4,Messenger RNA
PCDH9,PCDH9,Messenger RNA
RNF24,RNF24,Messenger RNA
PCDHA9,PCDHA9,Messenger RNA
BDNF,BDNF,Messenger RNA
SCEL,SCEL,Messenger RNA
PRPF4B,PRPF4B,Messenger RNA
FAF2,FAF2,Messenger RNA
POU2F1,POU2F1,Messenger RNA
ADIPOR2,ADIPOR2,Messenger RNA
PRMT2,PRMT2,Messenger RNA
SETD6,SETD6,Messenger RNA
RAB40C,RAB40C,Messenger RNA
XPO4,XPO4,Messenger RNA
ATMIN,ATMIN,Messenger RNA
KLHL5,KLHL5,Messenger RNA
F2RL1,F2RL1,Messenger RNA
AJAP1,AJAP1,Messenger RNA
NSF,NSF,Messenger RNA
ZDHHC5,ZDHHC5,Messenger RNA
ARID2,ARID2,Messenger RNA
CACNA1E,CACNA1E,Messenger RNA
CDC42EP3,CDC42EP3,Messenger RNA
HCAR2,HCAR2,Messenger RNA
SNX13,SNX13,Messenger RNA
B4GAT1,B4GAT1,Messenger RNA
GABRP,GABRP,Messenger RNA
PDE7A,PDE7A,Messenger RNA
TAF3,TAF3,Messenger RNA
ZC2HC1C,ZC2HC1C,Messenger RNA
IQSEC2,IQSEC2,Messenger RNA
KIF1B,KIF1B,Messenger RNA
BRD4,BRD4,Messenger RNA
DAG1,DAG1,Messenger RNA
ABHD6,ABHD6,Messenger RNA
KLF12,KLF12,Messenger RNA
CCNG2,CCNG2,Messenger RNA
SUSD6,SUSD6,Messenger RNA
TNKS,TNKS,Messenger RNA
CYGB,CYGB,Messenger RNA
DIP2A,DIP2A,Messenger RNA
GPR39,GPR39,Messenger RNA
VAPB,VAPB,Messenger RNA
ENO1,ENO1,Messenger RNA
LAMP1,LAMP1,Messenger RNA
ZFYVE16,ZFYVE16,Messenger RNA
KLHL13,KLHL13,Messenger RNA
RPS3,RPS3,Messenger RNA
TMBIM6,TMBIM6,Messenger RNA
FAM168B,FAM168B,Messenger RNA
CALM1,CALM1,Messenger RNA
WDR26,WDR26,Messenger RNA
ZFX,ZFX,Messenger RNA
CHPT1,CHPT1,Messenger RNA
HMGN2,HMGN2,Messenger RNA
MRPS23,MRPS23,Messenger RNA
VIPAS39,VIPAS39,Messenger RNA
ARL5A,ARL5A,Messenger RNA
KATNAL1,KATNAL1,Messenger RNA
LYN,LYN,Messenger RNA
RNF180,RNF180,Messenger RNA
PPIP5K2,PPIP5K2,Messenger RNA
KIAA1549L,KIAA1549L,Messenger RNA
ANKRD46,ANKRD46,Messenger RNA
ASPH,ASPH,Messenger RNA
GRIN2B,GRIN2B,Messenger RNA
KLHL15,KLHL15,Messenger RNA
LOXL1,LOXL1,Messenger RNA
ELL,ELL,Messenger RNA
CXXC4,CXXC4,Messenger RNA
UBE3C,UBE3C,Messenger RNA
AP1G1,AP1G1,Messenger RNA
E2F2,E2F2,Messenger RNA
ADCY6,ADCY6,Messenger RNA
FGF11,FGF11,Messenger RNA
EPAS1,EPAS1,Messenger RNA
FBXO28,FBXO28,Messenger RNA
BICD1,BICD1,Messenger RNA
GRAMD1B,GRAMD1B,Messenger RNA
UBE2J1,UBE2J1,Messenger RNA
PARP6,PARP6,Messenger RNA
KEGG:04360,Axon guidance,Pathway
KEGG:05205,Proteoglycans in cancer,Pathway
KEGG:04218,Cellular senescence,Pathway
KEGG:04010,MAPK signaling pathway,Pathway
KEGG:04014,Ras signaling pathway,Pathway
KEGG:04550,Signaling pathways regulating pluripotency of stem cells,Pathway
KEGG:05200,Pathways in cancer,Pathway
KEGG:04068,FoxO signaling pathway,Pathway
KEGG:04917,Prolactin signaling pathway,Pathway
KEGG:04211,Longevity regulating pathway,Pathway
KEGG:04015,Rap1 signaling pathway,Pathway
KEGG:05212,Pancreatic cancer,Pathway
KEGG:05220,Chronic myeloid leukemia,Pathway
KEGG:05211,Renal cell carcinoma,Pathway
KEGG:04144,Endocytosis,Pathway
KEGG:05225,Hepatocellular carcinoma,Pathway
KEGG:04012,ErbB signaling pathway,Pathway
KEGG:04919,Thyroid hormone signaling pathway,Pathway
KEGG:05223,Non-small cell lung cancer,Pathway
KEGG:04390,Hippo signaling pathway,Pathway
KEGG:05210,Colorectal cancer,Pathway
KEGG:04310,Wnt signaling pathway,Pathway
KEGG:04151,PI3K-Akt signaling pathway,Pathway
KEGG:05224,Breast cancer,Pathway
KEGG:04910,Insulin signaling pathway,Pathway
KEGG:05226,Gastric cancer,Pathway
KEGG:04510,Focal adhesion,Pathway
KEGG:04935,"Growth hormone synthesis, secretion and action",Pathway
KEGG:04152,AMPK signaling pathway,Pathway
KEGG:05166,Human T-cell leukemia virus 1 infection,Pathway
KEGG:04914,Progesterone-mediated oocyte maturation,Pathway
KEGG:04350,TGF-beta signaling pathway,Pathway
KEGG:04213,Longevity regulating pathway - multiple species,Pathway
KEGG:03083,Polycomb repressive complex,Pathway
KEGG:04931,Insulin resistance,Pathway
KEGG:04140,Autophagy - animal,Pathway
KEGG:04150,mTOR signaling pathway,Pathway
KEGG:05202,Transcriptional misregulation in cancer,Pathway
KEGG:01522,Endocrine resistance,Pathway
KEGG:05170,Human immunodeficiency virus 1 infection,Pathway
KEGG:04110,Cell cycle,Pathway
KEGG:05222,Small cell lung cancer,Pathway
KEGG:05215,Prostate cancer,Pathway
KEGG:04371,Apelin signaling pathway,Pathway
KEGG:04912,GnRH signaling pathway,Pathway
KEGG:04725,Cholinergic synapse,Pathway
KEGG:04722,Neurotrophin signaling pathway,Pathway
KEGG:01521,EGFR tyrosine kinase inhibitor resistance,Pathway
KEGG:04810,Regulation of actin cytoskeleton,Pathway
KEGG:05017,Spinocerebellar ataxia,Pathway
KEGG:05213,Endometrial cancer,Pathway
KEGG:04930,Type II diabetes mellitus,Pathway
KEGG:04660,T cell receptor signaling pathway,Pathway
KEGG:04340,Hedgehog signaling pathway,Pathway
KEGG:04933,AGE-RAGE signaling pathway in diabetic complications,Pathway
KEGG:04928,"Parathyroid hormone synthesis, secretion and action",Pathway
KEGG:04114,Oocyte meiosis,Pathway
KEGG:03082,ATP-dependent chromatin remodeling,Pathway
KEGG:04921,Oxytocin signaling pathway,Pathway
KEGG:05221,Acute myeloid leukemia,Pathway
KEGG:04713,Circadian entrainment,Pathway
KEGG:04926,Relaxin signaling pathway,Pathway
KEGG:04520,Adherens junction,Pathway
KEGG:04120,Ubiquitin mediated proteolysis,Pathway
KEGG:05163,Human cytomegalovirus infection,Pathway
KEGG:04730,Long-term depression,Pathway
KEGG:04141,Protein processing in endoplasmic reticulum,Pathway
KEGG:04115,p53 signaling pathway,Pathway
KEGG:05135,Yersinia infection,Pathway
KEGG:05216,Thyroid cancer,Pathway
KEGG:04960,Aldosterone-regulated sodium reabsorption,Pathway
KEGG:04022,cGMP-PKG signaling pathway,Pathway
KEGG:05214,Glioma,Pathway
KEGG:05142,Chagas disease,Pathway
KEGG:04710,Circadian rhythm,Pathway
KEGG:04148,Efferocytosis,Pathway
KEGG:05161,Hepatitis B,Pathway
KEGG:05218,Melanoma,Pathway
KEGG:03013,Nucleocytoplasmic transport,Pathway
KEGG:05160,Hepatitis C,Pathway
KEGG:04724,Glutamatergic synapse,Pathway
KEGG:04929,GnRH secretion,Pathway
KEGG:05131,Shigellosis,Pathway
KEGG:04130,SNARE interactions in vesicular transport,Pathway
KEGG:05417,Lipid and atherosclerosis,Pathway
KEGG:04971,Gastric acid secretion,Pathway
KEGG:04210,Apoptosis,Pathway
KEGG:04611,Platelet activation,Pathway
KEGG:04934,Cushing syndrome,Pathway
KEGG:04750,Inflammatory mediator regulation of TRP channels,Pathway
KEGG:01524,Platinum drug resistance,Pathway
KEGG:04728,Dopaminergic synapse,Pathway
KEGG:04024,cAMP signaling pathway,Pathway
KEGG:05032,Morphine addiction,Pathway
KEGG:04923,Regulation of lipolysis in adipocytes,Pathway
KEGG:04924,Renin secretion,Pathway
KEGG:04916,Melanogenesis,Pathway
KEGG:04920,Adipocytokine signaling pathway,Pathway
KEGG:05414,Dilated cardiomyopathy,Pathway
KEGG:04915,Estrogen signaling pathway,Pathway
KEGG:04071,Sphingolipid signaling pathway,Pathway
KEGG:04066,HIF-1 signaling pathway,Pathway
KEGG:05100,Bacterial invasion of epithelial cells,Pathway
KEGG:04664,Fc epsilon RI signaling pathway,Pathway
KEGG:05130,Pathogenic Escherichia coli infection,Pathway
KEGG:05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,Pathway
KEGG:05207,Chemical carcinogenesis - receptor activation,Pathway
KEGG:05217,Basal cell carcinoma,Pathway
KEGG:05167,Kaposi sarcoma-associated herpesvirus infection,Pathway
KEGG:04911,Insulin secretion,Pathway
KEGG:04668,TNF signaling pathway,Pathway
KEGG:04070,Phosphatidylinositol signaling system,Pathway
KEGG:05410,Hypertrophic cardiomyopathy,Pathway
KEGG:05165,Human papillomavirus infection,Pathway
KEGG:05030,Cocaine addiction,Pathway
KEGG:04380,Osteoclast differentiation,Pathway
KEGG:05162,Measles,Pathway
