source,target,mirtarbase,correlation,qvalue
TMEM107,KEGG:04520,,,0.0047087526383561
ARIH1,KEGG:04520,,,0.0047087526383561
MASTL,KEGG:04520,,,0.0047087526383561
INO80D,KEGG:04520,,,0.0047087526383561
TRIM5,KEGG:04520,,,0.0047087526383561
NCKAP5,KEGG:04520,,,0.0047087526383561
DDI2,KEGG:04520,,,0.0047087526383561
EIF1AX,KEGG:04520,,,0.0047087526383561
FDXR,KEGG:04520,,,0.0047087526383561
VPS18,KEGG:04520,,,0.0047087526383561
BICRAL,KEGG:04520,,,0.0047087526383561
FOXK2,KEGG:04520,,,0.0047087526383561
KIAA1614,KEGG:04520,,,0.0047087526383561
ZSCAN25,KEGG:04520,,,0.0047087526383561
RAPGEF5,KEGG:04520,,,0.0047087526383561
PURA,KEGG:04520,,,0.0047087526383561
WDR20,KEGG:04520,,,0.0047087526383561
FAR1,KEGG:04520,,,0.0047087526383561
ZFHX4,KEGG:04520,,,0.0047087526383561
FNIP2,KEGG:04520,,,0.0047087526383561
USP48,KEGG:04520,,,0.0047087526383561
FBXO33,KEGG:04520,,,0.0047087526383561
CPEB1,KEGG:04520,,,0.0047087526383561
CUL3,KEGG:04120,,,0.0047087526383561
TRIM32,KEGG:04120,,,0.0047087526383561
SKP1,KEGG:04120,,,0.0047087526383561
UBE2I,KEGG:04120,,,0.0047087526383561
ANAPC15,KEGG:04120,,,0.0047087526383561
DEUP1,KEGG:04120,,,0.0047087526383561
METTL1,KEGG:04120,,,0.0047087526383561
OTUD7A,KEGG:04120,,,0.0047087526383561
TRMT13,KEGG:04120,,,0.0047087526383561
GOLGA3,KEGG:04120,,,0.0047087526383561
SCN2B,KEGG:04120,,,0.0047087526383561
ANKFY1,KEGG:04120,,,0.0047087526383561
DCUN1D3,KEGG:04120,,,0.0047087526383561
DCAF10,KEGG:04120,,,0.0047087526383561
E2F3,KEGG:04120,,,0.0047087526383561
TBX4,KEGG:04120,,,0.0047087526383561
PPP6R3,KEGG:04120,,,0.0047087526383561
FMR1,KEGG:04120,,,0.0047087526383561
RAB3C,KEGG:04120,,,0.0047087526383561
SPTLC2,KEGG:04120,,,0.0047087526383561
USP44,KEGG:04120,,,0.0047087526383561
ARL10,KEGG:04120,,,0.0047087526383561
DNAJB12,KEGG:04120,,,0.0047087526383561
TPRG1L,KEGG:04120,,,0.0047087526383561
SMOC2,KEGG:04120,,,0.0047087526383561
CMPK1,KEGG:04120,,,0.0047087526383561
RIMS3,KEGG:04120,,,0.0047087526383561
SYPL2,KEGG:04120,,,0.0047087526383561
MRGBP,KEGG:04120,,,0.0047087526383561
GK5,KEGG:04120,,,0.0047087526383561
CSF1,KEGG:04120,,,0.0047087526383561
KPNA1,KEGG:04120,,,0.0047087526383561
CCDC120,KEGG:04120,,,0.0047087526383561
SLC26A9,KEGG:04120,,,0.0047087526383561
GNAI1,KEGG:05163,,,0.0047087526383561
TP53,KEGG:05163,,,0.0047087526383561
CDC23,KEGG:05163,,,0.0047087526383561
LDLRAD3,KEGG:05163,,,0.0047087526383561
SLC2A1,KEGG:05163,,,0.0047087526383561
USP28,KEGG:05163,,,0.0047087526383561
VTA1,KEGG:05163,,,0.0047087526383561
RPS6KA6,KEGG:05163,,,0.0047087526383561
UEVLD,KEGG:05163,,,0.0047087526383561
HECTD2,KEGG:05163,,,0.0047087526383561
ANK3,KEGG:05163,,,0.0047087526383561
TBP,KEGG:05163,,,0.0047087526383561
TADA2B,KEGG:05163,,,0.0047087526383561
PLCL2,KEGG:05163,,,0.0047087526383561
RSBN1L,KEGG:05163,,,0.0047087526383561
ABHD2,KEGG:05163,,,0.0047087526383561
OTUD3,KEGG:05163,,,0.0047087526383561
SFMBT2,KEGG:05163,,,0.0047087526383561
ASB4,KEGG:05163,,,0.0047087526383561
ECE1,KEGG:05163,,,0.0047087526383561
AEBP2,KEGG:05163,,,0.0047087526383561
KCNK6,KEGG:05163,,,0.0047087526383561
PIP5KL1,KEGG:05163,,,0.0047087526383561
RGS9BP,KEGG:05163,,,0.0047087526383561
DPP8,KEGG:05163,,,0.0047087526383561
LRP2,KEGG:05163,,,0.0047087526383561
KIAA0232,KEGG:05163,,,0.0047087526383561
PLEKHA7,KEGG:05163,,,0.0047087526383561
TNFSF13B,KEGG:05163,,,0.0047087526383561
ZC3H6,KEGG:05163,,,0.0047087526383561
CTBP2,KEGG:05163,,,0.0047087526383561
KDM5A,KEGG:05163,,,0.0047087526383561
KCTD1,KEGG:05163,,,0.0047087526383561
BACE1,KEGG:05163,,,0.0047087526383561
PRLR,KEGG:05163,,,0.0047087526383561
WSCD2,KEGG:05163,,,0.0047087526383561
RAP1B,KEGG:05163,,,0.0047087526383561
ZBTB7A,KEGG:05163,,,0.0047087526383561
TSPOAP1,KEGG:05163,,,0.0047087526383561
PPP2R1A,KEGG:05163,,,0.0047087526383561
NR4A3,KEGG:05163,,,0.0047087526383561
CD248,KEGG:05163,,,0.0047087526383561
ICE1,KEGG:05163,,,0.0047087526383561
HSF2,KEGG:05163,,,0.0047087526383561
MTCL1,KEGG:05163,,,0.0047087526383561
ACTC1,KEGG:05163,,,0.0047087526383561
GDI1,KEGG:05163,,,0.0047087526383561
KCNJ3,KEGG:05163,,,0.0047087526383561
HOXC12,KEGG:05163,,,0.0047087526383561
GNAI1,KEGG:04730,,,0.004852771504118
IGF1R,KEGG:04730,,,0.004852771504118
LDLRAD3,KEGG:04730,,,0.004852771504118
WAPL,KEGG:04730,,,0.004852771504118
HECTD2,KEGG:04730,,,0.004852771504118
PLCL2,KEGG:04730,,,0.004852771504118
DDIAS,KEGG:04730,,,0.004852771504118
ASB4,KEGG:04730,,,0.004852771504118
AEBP2,KEGG:04730,,,0.004852771504118
MBD1,KEGG:04730,,,0.004852771504118
RGS9BP,KEGG:04730,,,0.004852771504118
ZNF607,KEGG:04730,,,0.004852771504118
BACH2,KEGG:04730,,,0.004852771504118
TNFSF13B,KEGG:04730,,,0.004852771504118
RAP1B,KEGG:04730,,,0.004852771504118
TNFSF11,KEGG:04730,,,0.004852771504118
PSMF1,KEGG:04730,,,0.004852771504118
KCNJ3,KEGG:04730,,,0.004852771504118
SKP1,KEGG:04141,,,0.0050266032420412
MAPK8,KEGG:04141,,,0.0050266032420412
SEC61A1,KEGG:04141,,,0.0050266032420412
ARHGAP44,KEGG:04141,,,0.0050266032420412
ANKFY1,KEGG:04141,,,0.0050266032420412
PCM1,KEGG:04141,,,0.0050266032420412
TADA2B,KEGG:04141,,,0.0050266032420412
GLYCTK,KEGG:04141,,,0.0050266032420412
C2orf69,KEGG:04141,,,0.0050266032420412
NETO2,KEGG:04141,,,0.0050266032420412
COPZ1,KEGG:04141,,,0.0050266032420412
RUFY2,KEGG:04141,,,0.0050266032420412
AJUBA,KEGG:04141,,,0.0050266032420412
PIAS1,KEGG:04141,,,0.0050266032420412
CHIC1,KEGG:04141,,,0.0050266032420412
KPNA5,KEGG:04141,,,0.0050266032420412
WDR47,KEGG:04141,,,0.0050266032420412
ARL10,KEGG:04141,,,0.0050266032420412
KLHL28,KEGG:04141,,,0.0050266032420412
ARHGAP6,KEGG:04141,,,0.0050266032420412
LEF1,KEGG:04141,,,0.0050266032420412
TNFAIP8,KEGG:04141,,,0.0050266032420412
XRN1,KEGG:04141,,,0.0050266032420412
DCAF5,KEGG:04141,,,0.0050266032420412
ZYX,KEGG:04141,,,0.0050266032420412
RNF114,KEGG:04141,,,0.0050266032420412
EIF4G2,KEGG:04141,,,0.0050266032420412
RPRD1B,KEGG:04141,,,0.0050266032420412
VLDLR,KEGG:04141,,,0.0050266032420412
KCTD16,KEGG:04141,,,0.0050266032420412
RBM23,KEGG:04141,,,0.0050266032420412
TTC4,KEGG:04141,,,0.0050266032420412
CTPS1,KEGG:04141,,,0.0050266032420412
CCND1,KEGG:04141,,,0.0050266032420412
KRBA1,KEGG:04141,,,0.0050266032420412
CDKN1C,KEGG:04141,,,0.0050266032420412
RBFOX2,KEGG:04141,,,0.0050266032420412
CSF1,KEGG:04141,,,0.0050266032420412
CXADR,KEGG:04141,,,0.0050266032420412
TP53,KEGG:04115,,,0.0052622241497336
MDM4,KEGG:04115,,,0.0052622241497336
CHEK1,KEGG:04115,,,0.0052622241497336
WAPL,KEGG:04115,,,0.0052622241497336
TNIK,KEGG:04115,,,0.0052622241497336
SLA2,KEGG:04115,,,0.0052622241497336
MAPK6,KEGG:04115,,,0.0052622241497336
USP44,KEGG:04115,,,0.0052622241497336
FIGN,KEGG:04115,,,0.0052622241497336
BACE1,KEGG:04115,,,0.0052622241497336
KCNJ11,KEGG:04115,,,0.0052622241497336
N4BP1,KEGG:04115,,,0.0052622241497336
ATL3,KEGG:04115,,,0.0052622241497336
NR4A3,KEGG:04115,,,0.0052622241497336
FAS,KEGG:04115,,,0.0052622241497336
TMED9,KEGG:04115,,,0.0052622241497336
CD248,KEGG:04115,,,0.0052622241497336
EPDR1,KEGG:04115,,,0.0052622241497336
URB1,KEGG:04115,,,0.0052622241497336
MTCL1,KEGG:04115,,,0.0052622241497336
KBTBD2,KEGG:04115,,,0.0052622241497336
MAPK8,KEGG:05135,,,0.0052622241497336
LDLRAD3,KEGG:05135,,,0.0052622241497336
ZFP3,KEGG:05135,,,0.0052622241497336
SLC2A1,KEGG:05135,,,0.0052622241497336
USP28,KEGG:05135,,,0.0052622241497336
SMS,KEGG:05135,,,0.0052622241497336
UEVLD,KEGG:05135,,,0.0052622241497336
POLH,KEGG:05135,,,0.0052622241497336
ZBTB20,KEGG:05135,,,0.0052622241497336
OTUD3,KEGG:05135,,,0.0052622241497336
SFMBT2,KEGG:05135,,,0.0052622241497336
DDI2,KEGG:05135,,,0.0052622241497336
AMMECR1L,KEGG:05135,,,0.0052622241497336
KCNK6,KEGG:05135,,,0.0052622241497336
ARF3,KEGG:05135,,,0.0052622241497336
KIAA0232,KEGG:05135,,,0.0052622241497336
PAX2,KEGG:05135,,,0.0052622241497336
PLEKHA7,KEGG:05135,,,0.0052622241497336
KIAA1614,KEGG:05135,,,0.0052622241497336
LEF1,KEGG:05135,,,0.0052622241497336
ZC3H6,KEGG:05135,,,0.0052622241497336
KDM5A,KEGG:05135,,,0.0052622241497336
KCTD1,KEGG:05135,,,0.0052622241497336
PRLR,KEGG:05135,,,0.0052622241497336
RAPGEF5,KEGG:05135,,,0.0052622241497336
SZRD1,KEGG:05135,,,0.0052622241497336
FRRS1L,KEGG:05135,,,0.0052622241497336
TSPOAP1,KEGG:05135,,,0.0052622241497336
TGOLN2,KEGG:05135,,,0.0052622241497336
CPEB1,KEGG:05135,,,0.0052622241497336
KCNJ3,KEGG:05135,,,0.0052622241497336
SOX11,KEGG:05135,,,0.0052622241497336
KCNJ6,KEGG:05135,,,0.0052622241497336
TP53,KEGG:05216,,,0.005364041875222
TPM3,KEGG:05216,,,0.005364041875222
LDLRAD3,KEGG:05216,,,0.005364041875222
TADA2B,KEGG:05216,,,0.005364041875222
TRIM5,KEGG:05216,,,0.005364041875222
AEBP2,KEGG:05216,,,0.005364041875222
VPS37C,KEGG:05216,,,0.005364041875222
TP53INP1,KEGG:05216,,,0.005364041875222
ZSCAN25,KEGG:05216,,,0.005364041875222
RAP1B,KEGG:05216,,,0.005364041875222
MTCL1,KEGG:05216,,,0.005364041875222
ZNF793,KEGG:05216,,,0.005364041875222
FBXO44,KEGG:05216,,,0.005364041875222
SSBP2,KEGG:04960,,,0.005364041875222
LDLRAD3,KEGG:04960,,,0.005364041875222
SCN2B,KEGG:04960,,,0.005364041875222
WAPL,KEGG:04960,,,0.005364041875222
UEVLD,KEGG:04960,,,0.005364041875222
AEBP2,KEGG:04960,,,0.005364041875222
KIAA0232,KEGG:04960,,,0.005364041875222
ZC3H6,KEGG:04960,,,0.005364041875222
PTAR1,KEGG:04960,,,0.005364041875222
TSPOAP1,KEGG:04960,,,0.005364041875222
FBXO33,KEGG:04960,,,0.005364041875222
BEST3,KEGG:04960,,,0.005364041875222
TMEM30A,KEGG:04960,,,0.005364041875222
GNAI1,KEGG:04022,,,0.0056015275483628
ATP2B1,KEGG:04022,,,0.0056015275483628
LDLRAD3,KEGG:04022,,,0.0056015275483628
NUFIP2,KEGG:04022,,,0.0056015275483628
VTA1,KEGG:04022,,,0.0056015275483628
HECTD2,KEGG:04022,,,0.0056015275483628
KCNC4,KEGG:04022,,,0.0056015275483628
PHIP,KEGG:04022,,,0.0056015275483628
TBP,KEGG:04022,,,0.0056015275483628
ANGPTL2,KEGG:04022,,,0.0056015275483628
PLCL2,KEGG:04022,,,0.0056015275483628
ABHD2,KEGG:04022,,,0.0056015275483628
ASB4,KEGG:04022,,,0.0056015275483628
RSF1,KEGG:04022,,,0.0056015275483628
KCNK6,KEGG:04022,,,0.0056015275483628
EPN2,KEGG:04022,,,0.0056015275483628
MBD1,KEGG:04022,,,0.0056015275483628
ERI2,KEGG:04022,,,0.0056015275483628
RGS9BP,KEGG:04022,,,0.0056015275483628
ZNF607,KEGG:04022,,,0.0056015275483628
STAG1,KEGG:04022,,,0.0056015275483628
ACTB,KEGG:04022,,,0.0056015275483628
TNFSF13B,KEGG:04022,,,0.0056015275483628
PRKRIP1,KEGG:04022,,,0.0056015275483628
XK,KEGG:04022,,,0.0056015275483628
BET1L,KEGG:04022,,,0.0056015275483628
PTAR1,KEGG:04022,,,0.0056015275483628
ZBTB7A,KEGG:04022,,,0.0056015275483628
PPP2R1A,KEGG:04022,,,0.0056015275483628
FBXO33,KEGG:04022,,,0.0056015275483628
BEST3,KEGG:04022,,,0.0056015275483628
ICE1,KEGG:04022,,,0.0056015275483628
CYP4F22,KEGG:04022,,,0.0056015275483628
GDI1,KEGG:04022,,,0.0056015275483628
G3BP2,KEGG:04022,,,0.0056015275483628
KCNJ3,KEGG:04022,,,0.0056015275483628
GRIN3A,KEGG:04022,,,0.0056015275483628
ZNF236,KEGG:04022,,,0.0056015275483628
TP53,KEGG:05214,,,0.0059409436812317
IGF1R,KEGG:05214,,,0.0059409436812317
LDLRAD3,KEGG:05214,,,0.0059409436812317
WAPL,KEGG:05214,,,0.0059409436812317
TIMP3,KEGG:05214,,,0.0059409436812317
UEVLD,KEGG:05214,,,0.0059409436812317
TADA2B,KEGG:05214,,,0.0059409436812317
ATAD2,KEGG:05214,,,0.0059409436812317
RSBN1L,KEGG:05214,,,0.0059409436812317
ECE1,KEGG:05214,,,0.0059409436812317
AEBP2,KEGG:05214,,,0.0059409436812317
TP53INP1,KEGG:05214,,,0.0059409436812317
ZNF507,KEGG:05214,,,0.0059409436812317
KIAA0232,KEGG:05214,,,0.0059409436812317
ZC3H6,KEGG:05214,,,0.0059409436812317
RAP1B,KEGG:05214,,,0.0059409436812317
TSPOAP1,KEGG:05214,,,0.0059409436812317
CD248,KEGG:05214,,,0.0059409436812317
HSF2,KEGG:05214,,,0.0059409436812317
MTCL1,KEGG:05214,,,0.0059409436812317
ACTC1,KEGG:05214,,,0.0059409436812317
GNAI1,KEGG:05142,,,0.0065115445943817
MAPK8,KEGG:05142,,,0.0065115445943817
LDLRAD3,KEGG:05142,,,0.0065115445943817
RALGPS1,KEGG:05142,,,0.0065115445943817
LDOC1,KEGG:05142,,,0.0065115445943817
UEVLD,KEGG:05142,,,0.0065115445943817
HECTD2,KEGG:05142,,,0.0065115445943817
INO80D,KEGG:05142,,,0.0065115445943817
DDIAS,KEGG:05142,,,0.0065115445943817
OTUD3,KEGG:05142,,,0.0065115445943817
ASB4,KEGG:05142,,,0.0065115445943817
EIF1AX,KEGG:05142,,,0.0065115445943817
RGS9BP,KEGG:05142,,,0.0065115445943817
ARF3,KEGG:05142,,,0.0065115445943817
KIAA0232,KEGG:05142,,,0.0065115445943817
LEF1,KEGG:05142,,,0.0065115445943817
ZC3H6,KEGG:05142,,,0.0065115445943817
KDM5A,KEGG:05142,,,0.0065115445943817
KCTD1,KEGG:05142,,,0.0065115445943817
PRLR,KEGG:05142,,,0.0065115445943817
KCNJ11,KEGG:05142,,,0.0065115445943817
SCAMP5,KEGG:05142,,,0.0065115445943817
TSPOAP1,KEGG:05142,,,0.0065115445943817
TNFSF11,KEGG:05142,,,0.0065115445943817
NR4A3,KEGG:05142,,,0.0065115445943817
KCNJ3,KEGG:05142,,,0.0065115445943817
SKP1,KEGG:04710,,,0.0074821109514904
VTA1,KEGG:04710,,,0.0074821109514904
TRMT13,KEGG:04710,,,0.0074821109514904
RRAGD,KEGG:04710,,,0.0074821109514904
TSN,KEGG:04710,,,0.0074821109514904
ODF2L,KEGG:04710,,,0.0074821109514904
DR1,KEGG:04710,,,0.0074821109514904
COQ10B,KEGG:04710,,,0.0074821109514904
SMOC2,KEGG:04710,,,0.0074821109514904
C6orf89,KEGG:04710,,,0.0074821109514904
ADCY9,KEGG:04710,,,0.0074821109514904
LRRC8C,KEGG:04710,,,0.0074821109514904
RAB5B,KEGG:04148,,,0.0076105977270214
ANO6,KEGG:04148,,,0.0076105977270214
ABCA1,KEGG:04148,,,0.0076105977270214
CD47,KEGG:04148,,,0.0076105977270214
XKR6,KEGG:04148,,,0.0076105977270214
LDLRAD3,KEGG:04148,,,0.0076105977270214
IGSF3,KEGG:04148,,,0.0076105977270214
SLC2A1,KEGG:04148,,,0.0076105977270214
CRAMP1,KEGG:04148,,,0.0076105977270214
IPO9,KEGG:04148,,,0.0076105977270214
VTA1,KEGG:04148,,,0.0076105977270214
PGGT1B,KEGG:04148,,,0.0076105977270214
XIAP,KEGG:04148,,,0.0076105977270214
TIMP3,KEGG:04148,,,0.0076105977270214
POLH,KEGG:04148,,,0.0076105977270214
ATAD2,KEGG:04148,,,0.0076105977270214
MTF1,KEGG:04148,,,0.0076105977270214
KCNK6,KEGG:04148,,,0.0076105977270214
ARHGAP12,KEGG:04148,,,0.0076105977270214
USP31,KEGG:04148,,,0.0076105977270214
TBCEL,KEGG:04148,,,0.0076105977270214
GOLGA1,KEGG:04148,,,0.0076105977270214
LRP2,KEGG:04148,,,0.0076105977270214
FLT1,KEGG:04148,,,0.0076105977270214
KCTD1,KEGG:04148,,,0.0076105977270214
BACE1,KEGG:04148,,,0.0076105977270214
BET1L,KEGG:04148,,,0.0076105977270214
ARHGEF17,KEGG:04148,,,0.0076105977270214
RYK,KEGG:04148,,,0.0076105977270214
STYX,KEGG:04148,,,0.0076105977270214
ZNF793,KEGG:04148,,,0.0076105977270214
PXYLP1,KEGG:04148,,,0.0076105977270214
RNF43,KEGG:04148,,,0.0076105977270214
GNAQ,KEGG:04148,,,0.0076105977270214
FBXO44,KEGG:04148,,,0.0076105977270214
PTPA,KEGG:04148,,,0.0076105977270214
TP53,KEGG:05161,,,0.0079383078047911
MAPK8,KEGG:05161,,,0.0079383078047911
YWHAQ,KEGG:05161,,,0.0079383078047911
LDLRAD3,KEGG:05161,,,0.0079383078047911
USP28,KEGG:05161,,,0.0079383078047911
VTA1,KEGG:05161,,,0.0079383078047911
UEVLD,KEGG:05161,,,0.0079383078047911
ANK3,KEGG:05161,,,0.0079383078047911
INO80D,KEGG:05161,,,0.0079383078047911
TBP,KEGG:05161,,,0.0079383078047911
RSBN1L,KEGG:05161,,,0.0079383078047911
OTUD3,KEGG:05161,,,0.0079383078047911
TBX4,KEGG:05161,,,0.0079383078047911
EIF1AX,KEGG:05161,,,0.0079383078047911
ECE1,KEGG:05161,,,0.0079383078047911
DLG2,KEGG:05161,,,0.0079383078047911
AEBP2,KEGG:05161,,,0.0079383078047911
KCNK6,KEGG:05161,,,0.0079383078047911
TNIK,KEGG:05161,,,0.0079383078047911
PIP5KL1,KEGG:05161,,,0.0079383078047911
PPIL6,KEGG:05161,,,0.0079383078047911
ARF3,KEGG:05161,,,0.0079383078047911
KIAA0232,KEGG:05161,,,0.0079383078047911
LEF1,KEGG:05161,,,0.0079383078047911
ZC3H6,KEGG:05161,,,0.0079383078047911
KDM5A,KEGG:05161,,,0.0079383078047911
KCTD1,KEGG:05161,,,0.0079383078047911
BACE1,KEGG:05161,,,0.0079383078047911
PRLR,KEGG:05161,,,0.0079383078047911
OXR1,KEGG:05161,,,0.0079383078047911
SCAMP5,KEGG:05161,,,0.0079383078047911
RAP1B,KEGG:05161,,,0.0079383078047911
TSPOAP1,KEGG:05161,,,0.0079383078047911
NR4A3,KEGG:05161,,,0.0079383078047911
SETD9,KEGG:05161,,,0.0079383078047911
HSF2,KEGG:05161,,,0.0079383078047911
ACTC1,KEGG:05161,,,0.0079383078047911
TP53,KEGG:05218,,,0.0079487626470197
IGF1R,KEGG:05218,,,0.0079487626470197
LDLRAD3,KEGG:05218,,,0.0079487626470197
WAPL,KEGG:05218,,,0.0079487626470197
UEVLD,KEGG:05218,,,0.0079487626470197
TADA2B,KEGG:05218,,,0.0079487626470197
RSBN1L,KEGG:05218,,,0.0079487626470197
AEBP2,KEGG:05218,,,0.0079487626470197
SIM1,KEGG:05218,,,0.0079487626470197
TP53INP1,KEGG:05218,,,0.0079487626470197
KIAA0232,KEGG:05218,,,0.0079487626470197
ZC3H6,KEGG:05218,,,0.0079487626470197
DENND6A,KEGG:05218,,,0.0079487626470197
RAP1B,KEGG:05218,,,0.0079487626470197
DNMT3A,KEGG:05218,,,0.0079487626470197
TSPOAP1,KEGG:05218,,,0.0079487626470197
CD248,KEGG:05218,,,0.0079487626470197
STK25,KEGG:05218,,,0.0079487626470197
HSF2,KEGG:05218,,,0.0079487626470197
MTCL1,KEGG:05218,,,0.0079487626470197
XPO5,KEGG:03013,,,0.0079487626470197
UBE2I,KEGG:03013,,,0.0079487626470197
TNS1,KEGG:03013,,,0.0079487626470197
TMEM25,KEGG:03013,,,0.0079487626470197
RAB8A,KEGG:03013,,,0.0079487626470197
ATE1,KEGG:03013,,,0.0079487626470197
IFFO2,KEGG:03013,,,0.0079487626470197
PGM2L1,KEGG:03013,,,0.0079487626470197
FBXW7,KEGG:03013,,,0.0079487626470197
GMEB1,KEGG:03013,,,0.0079487626470197
GLG1,KEGG:03013,,,0.0079487626470197
NSD3,KEGG:03013,,,0.0079487626470197
NUP50,KEGG:03013,,,0.0079487626470197
SYTL4,KEGG:03013,,,0.0079487626470197
SETD1B,KEGG:03013,,,0.0079487626470197
SEC23IP,KEGG:03013,,,0.0079487626470197
SHROOM2,KEGG:03013,,,0.0079487626470197
HECTD4,KEGG:03013,,,0.0079487626470197
RAB9A,KEGG:03013,,,0.0079487626470197
GRHL1,KEGG:03013,,,0.0079487626470197
SEL1L3,KEGG:03013,,,0.0079487626470197
LRPAP1,KEGG:03013,,,0.0079487626470197
TIMM50,KEGG:03013,,,0.0079487626470197
DNAJC5,KEGG:03013,,,0.0079487626470197
TMTC3,KEGG:03013,,,0.0079487626470197
CSDE1,KEGG:03013,,,0.0079487626470197
STRN3,KEGG:03013,,,0.0079487626470197
TP53,KEGG:05160,,,0.0091404530569423
YWHAG,KEGG:05160,,,0.0091404530569423
OCLN,KEGG:05160,,,0.0091404530569423
YWHAQ,KEGG:05160,,,0.0091404530569423
LDLRAD3,KEGG:05160,,,0.0091404530569423
UNC5D,KEGG:05160,,,0.0091404530569423
UEVLD,KEGG:05160,,,0.0091404530569423
PCM1,KEGG:05160,,,0.0091404530569423
ANK3,KEGG:05160,,,0.0091404530569423
TADA2B,KEGG:05160,,,0.0091404530569423
CDK5R1,KEGG:05160,,,0.0091404530569423
RSBN1L,KEGG:05160,,,0.0091404530569423
DDIAS,KEGG:05160,,,0.0091404530569423
OTUD3,KEGG:05160,,,0.0091404530569423
ECE1,KEGG:05160,,,0.0091404530569423
DLG2,KEGG:05160,,,0.0091404530569423
AEBP2,KEGG:05160,,,0.0091404530569423
SPTLC2,KEGG:05160,,,0.0091404530569423
NXT2,KEGG:05160,,,0.0091404530569423
TNIK,KEGG:05160,,,0.0091404530569423
KIAA0232,KEGG:05160,,,0.0091404530569423
PLEKHA7,KEGG:05160,,,0.0091404530569423
ZC3H6,KEGG:05160,,,0.0091404530569423
KDM5A,KEGG:05160,,,0.0091404530569423
BACE1,KEGG:05160,,,0.0091404530569423
PRLR,KEGG:05160,,,0.0091404530569423
OXR1,KEGG:05160,,,0.0091404530569423
RAP1B,KEGG:05160,,,0.0091404530569423
TSPOAP1,KEGG:05160,,,0.0091404530569423
TNFSF11,KEGG:05160,,,0.0091404530569423
NR4A3,KEGG:05160,,,0.0091404530569423
CD248,KEGG:05160,,,0.0091404530569423
HSF2,KEGG:05160,,,0.0091404530569423
MTCL1,KEGG:05160,,,0.0091404530569423
ACTC1,KEGG:05160,,,0.0091404530569423
ZNF793,KEGG:05160,,,0.0091404530569423
GNAI1,KEGG:04724,,,0.009825606706969
CDC23,KEGG:04724,,,0.009825606706969
LDLRAD3,KEGG:04724,,,0.009825606706969
MAP3K9,KEGG:04724,,,0.009825606706969
NUFIP2,KEGG:04724,,,0.009825606706969
N4BP3,KEGG:04724,,,0.009825606706969
RERE,KEGG:04724,,,0.009825606706969
RPS6KA6,KEGG:04724,,,0.009825606706969
C9orf64,KEGG:04724,,,0.009825606706969
HECTD2,KEGG:04724,,,0.009825606706969
LHX4,KEGG:04724,,,0.009825606706969
PLCL2,KEGG:04724,,,0.009825606706969
ABHD2,KEGG:04724,,,0.009825606706969
ASB4,KEGG:04724,,,0.009825606706969
DPP8,KEGG:04724,,,0.009825606706969
DUSP8,KEGG:04724,,,0.009825606706969
FAM199X,KEGG:04724,,,0.009825606706969
WDFY2,KEGG:04724,,,0.009825606706969
KLF7,KEGG:04724,,,0.009825606706969
TIMM17A,KEGG:04724,,,0.009825606706969
POLR1A,KEGG:04724,,,0.009825606706969
ZBTB7A,KEGG:04724,,,0.009825606706969
PPP2R1A,KEGG:04724,,,0.009825606706969
ICE1,KEGG:04724,,,0.009825606706969
GDI1,KEGG:04724,,,0.009825606706969
STEAP3,KEGG:04724,,,0.009825606706969
KCNJ3,KEGG:04724,,,0.009825606706969
UCP3,KEGG:04724,,,0.009825606706969
LDLRAD3,KEGG:04929,,,0.010850206643038
NUFIP2,KEGG:04929,,,0.010850206643038
UEVLD,KEGG:04929,,,0.010850206643038
HECTD2,KEGG:04929,,,0.010850206643038
FNBP4,KEGG:04929,,,0.010850206643038
PLCL2,KEGG:04929,,,0.010850206643038
AEBP2,KEGG:04929,,,0.010850206643038
RGS9BP,KEGG:04929,,,0.010850206643038
BAG5,KEGG:04929,,,0.010850206643038
KIAA0232,KEGG:04929,,,0.010850206643038
ZC3H6,KEGG:04929,,,0.010850206643038
LMO4,KEGG:04929,,,0.010850206643038
RAP1B,KEGG:04929,,,0.010850206643038
TSPOAP1,KEGG:04929,,,0.010850206643038
ELN,KEGG:04929,,,0.010850206643038
STEAP3,KEGG:04929,,,0.010850206643038
KCNJ3,KEGG:04929,,,0.010850206643038
ABRAXAS2,KEGG:04929,,,0.010850206643038
TP53,KEGG:05131,,,0.0111150885521514
SKP1,KEGG:05131,,,0.0111150885521514
H3-3B,KEGG:05131,,,0.0111150885521514
MAPK8,KEGG:05131,,,0.0111150885521514
NFX1,KEGG:05131,,,0.0111150885521514
LDLRAD3,KEGG:05131,,,0.0111150885521514
SLC2A1,KEGG:05131,,,0.0111150885521514
G3BP1,KEGG:05131,,,0.0111150885521514
MIPOL1,KEGG:05131,,,0.0111150885521514
TRMT13,KEGG:05131,,,0.0111150885521514
H2AZ2,KEGG:05131,,,0.0111150885521514
UEVLD,KEGG:05131,,,0.0111150885521514
POLH,KEGG:05131,,,0.0111150885521514
HECTD2,KEGG:05131,,,0.0111150885521514
ST13,KEGG:05131,,,0.0111150885521514
NUP43,KEGG:05131,,,0.0111150885521514
ANGPTL2,KEGG:05131,,,0.0111150885521514
PLCL2,KEGG:05131,,,0.0111150885521514
ITPR3,KEGG:05131,,,0.0111150885521514
E2F3,KEGG:05131,,,0.0111150885521514
OTUD3,KEGG:05131,,,0.0111150885521514
